locus_tag	ftype	length_bp	gene	EC_number	COG	product
EJDFIKED_00034	CDS	801				hypothetical protein
EJDFIKED_00035	CDS	672				hypothetical protein
EJDFIKED_00036	CDS	492				hypothetical protein
EJDFIKED_00037	CDS	384				hypothetical protein
EJDFIKED_00038	CDS	468				hypothetical protein
EJDFIKED_00039	CDS	303				hypothetical protein
EJDFIKED_00040	CDS	1026				hypothetical protein
EJDFIKED_00041	CDS	246	samp3			Small archaeal modifier protein 3
EJDFIKED_00042	CDS	540				hypothetical protein
EJDFIKED_00043	CDS	2772	ppc	4.1.1.31		Phosphoenolpyruvate carboxylase
EJDFIKED_00044	CDS	510				hypothetical protein
EJDFIKED_00045	CDS	621	frc_1	2.8.3.16		Formyl-CoA:oxalate CoA-transferase
EJDFIKED_00046	CDS	348	isdG	1.14.14.18		Heme oxygenase (staphylobilin-producing)
EJDFIKED_00047	CDS	705				hypothetical protein
EJDFIKED_00048	CDS	1473				hypothetical protein
EJDFIKED_00049	CDS	522				hypothetical protein
EJDFIKED_00050	CDS	747	mtfA			Protein MtfA
EJDFIKED_00051	CDS	903		4.2.1.116	COG1024	3-hydroxypropionyl-coenzyme A dehydratase
EJDFIKED_00052	CDS	138				hypothetical protein
EJDFIKED_00053	CDS	1083	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
EJDFIKED_00054	CDS	1098	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
EJDFIKED_00055	CDS	1266				hypothetical protein
EJDFIKED_00056	CDS	846				hypothetical protein
EJDFIKED_00057	CDS	477				hypothetical protein
EJDFIKED_00058	CDS	1677				hypothetical protein
EJDFIKED_00059	CDS	693				hypothetical protein
EJDFIKED_00060	CDS	1716				hypothetical protein
EJDFIKED_00061	CDS	1071		3.4.24.-	COG0517	Zinc metalloprotease
EJDFIKED_00062	CDS	498	gpt	2.4.2.22		Xanthine phosphoribosyltransferase
EJDFIKED_00063	CDS	2328	cutA_1	1.2.99.8	COG1529	Glyceraldehyde dehydrogenase large chain
EJDFIKED_00064	CDS	297	cutC_1	1.2.99.8	COG2080	Glyceraldehyde dehydrogenase small chain
EJDFIKED_00065	CDS	1191				hypothetical protein
EJDFIKED_00066	CDS	786				hypothetical protein
EJDFIKED_00067	CDS	198				hypothetical protein
EJDFIKED_00068	CDS	315				hypothetical protein
EJDFIKED_00069	CDS	153				hypothetical protein
EJDFIKED_00070	CDS	168				hypothetical protein
EJDFIKED_00071	CDS	711				hypothetical protein
EJDFIKED_00072	CDS	426				hypothetical protein
EJDFIKED_00073	CDS	1167				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
EJDFIKED_00074	CDS	1146				hypothetical protein
EJDFIKED_00075	CDS	783	rhaD_1	1.1.1.377	COG1028	L-rhamnose 1-dehydrogenase (NADP(+))
EJDFIKED_00076	CDS	759				hypothetical protein
EJDFIKED_00077	CDS	438	panC	6.3.2.1		Pantothenate synthetase
EJDFIKED_00078	CDS	855				hypothetical protein
EJDFIKED_00079	CDS	954	ape2	3.4.11.1	COG0308	Leucyl aminopeptidase
EJDFIKED_00080	CDS	141				hypothetical protein
EJDFIKED_00081	CDS	273				hypothetical protein
EJDFIKED_00082	CDS	429				hypothetical protein
EJDFIKED_00083	CDS	1380	lysJ_1	2.6.1.-	COG4992	[LysW]-aminoadipate semialdehyde/glutamate semialdehyde transaminase
EJDFIKED_00084	CDS	312				hypothetical protein
EJDFIKED_00085	CDS	351				hypothetical protein
EJDFIKED_00086	CDS	654	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
EJDFIKED_00087	CDS	759				hypothetical protein
EJDFIKED_00088	CDS	585				hypothetical protein
EJDFIKED_00089	CDS	1332				hypothetical protein
EJDFIKED_00090	CDS	684	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
EJDFIKED_00091	CDS	1164	aroC	4.2.3.5		Chorismate synthase
EJDFIKED_00092	CDS	564	aroK	2.7.1.71		Shikimate kinase
EJDFIKED_00093	CDS	1029	aroB	4.2.3.4		3-dehydroquinate synthase
EJDFIKED_00094	CDS	1359				hypothetical protein
EJDFIKED_00095	tRNA	75				tRNA-Cys(gca)
EJDFIKED_00096	CDS	1008	fcl_1	1.1.1.271		GDP-L-fucose synthase
EJDFIKED_00097	CDS	351				hypothetical protein
EJDFIKED_00098	CDS	537				hypothetical protein
EJDFIKED_00099	CDS	1593	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
EJDFIKED_00100	CDS	273				hypothetical protein
EJDFIKED_00101	CDS	291				hypothetical protein
EJDFIKED_00102	CDS	648				hypothetical protein
EJDFIKED_00103	CDS	552				hypothetical protein
EJDFIKED_00104	CDS	1041	hemH	4.99.1.1		Ferrochelatase
EJDFIKED_00105	CDS	891	argP			HTH-type transcriptional regulator ArgP
EJDFIKED_00106	CDS	477				hypothetical protein
EJDFIKED_00107	CDS	1086	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
EJDFIKED_00108	CDS	465				hypothetical protein
EJDFIKED_00109	CDS	1197				hypothetical protein
EJDFIKED_00110	CDS	543				hypothetical protein
EJDFIKED_00111	CDS	1209				hypothetical protein
EJDFIKED_00112	CDS	702			COG1136	putative ABC transporter ATP-binding protein
EJDFIKED_00113	CDS	1680				hypothetical protein
EJDFIKED_00114	CDS	720				hypothetical protein
EJDFIKED_00115	CDS	702	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
EJDFIKED_00116	CDS	117				hypothetical protein
EJDFIKED_00117	CDS	423	rnhA	3.1.26.4		Ribonuclease H
EJDFIKED_00118	CDS	1008				hypothetical protein
EJDFIKED_00119	CDS	939	ala	1.4.1.1		Alanine dehydrogenase
EJDFIKED_00120	CDS	126				hypothetical protein
EJDFIKED_00121	CDS	495				hypothetical protein
EJDFIKED_00122	CDS	609				hypothetical protein
EJDFIKED_00123	CDS	369	tldD	3.4.-.-	COG0312	Zinc metalloprotease TldD 
EJDFIKED_00124	CDS	1362				hypothetical protein
EJDFIKED_00125	CDS	657	ilvC	1.1.1.383	COG0059	Ketol-acid reductoisomerase (NAD(P)(+))
EJDFIKED_00126	CDS	591	betA_1	1.2.1.8		Oxygen-dependent choline dehydrogenase
EJDFIKED_00127	CDS	390				hypothetical protein
EJDFIKED_00128	CDS	690		3.2.2.-	COG1573	Type-5 uracil-DNA glycosylase
EJDFIKED_00129	CDS	702	gpmB_1	5.4.2.-		phosphoglycerate mutase GpmB
EJDFIKED_00130	CDS	504				hypothetical protein
EJDFIKED_00131	CDS	792				hypothetical protein
EJDFIKED_00132	CDS	972	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
EJDFIKED_00133	CDS	1056				hypothetical protein
EJDFIKED_00134	CDS	957	fixB			Protein FixB
EJDFIKED_00135	CDS	768	fixA_1			Protein FixA
EJDFIKED_00136	CDS	480				hypothetical protein
EJDFIKED_00137	CDS	831				hypothetical protein
EJDFIKED_00138	CDS	225				hypothetical protein
EJDFIKED_00139	CDS	648				hypothetical protein
EJDFIKED_00140	CDS	597	orn	3.1.-.-		Oligoribonuclease
EJDFIKED_00141	CDS	630				hypothetical protein
EJDFIKED_00142	CDS	1164	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
EJDFIKED_00143	CDS	690	cheB_1	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
EJDFIKED_00144	CDS	648	pdxH	1.4.3.5		Pyridoxine/pyridoxamine 5'-phosphate oxidase
EJDFIKED_00145	CDS	1308	serS	6.1.1.11	COG0172	Serine--tRNA ligase
EJDFIKED_00146	CDS	954				hypothetical protein
EJDFIKED_00147	CDS	339				hypothetical protein
EJDFIKED_00148	CDS	366				hypothetical protein
EJDFIKED_00149	CDS	849				hypothetical protein
EJDFIKED_00150	CDS	201				hypothetical protein
EJDFIKED_00151	CDS	384				hypothetical protein
EJDFIKED_00152	CDS	678				hypothetical protein
EJDFIKED_00153	CDS	501				hypothetical protein
EJDFIKED_00154	CDS	156				hypothetical protein
EJDFIKED_00155	CDS	1278	cinA			Putative competence-damage inducible protein
EJDFIKED_00156	CDS	321	pgsA_1	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
EJDFIKED_00157	CDS	384				hypothetical protein
EJDFIKED_00158	CDS	1494				hypothetical protein
EJDFIKED_00159	tRNA	94				tRNA-SeC(tca)
EJDFIKED_00160	CDS	387				hypothetical protein
EJDFIKED_00161	CDS	1644				hypothetical protein
EJDFIKED_00162	CDS	1341	caiA_1	1.3.8.13		Crotonobetainyl-CoA reductase
EJDFIKED_00163	CDS	939	rpoD_1			RNA polymerase sigma factor RpoD
EJDFIKED_00164	CDS	294				hypothetical protein
EJDFIKED_00165	CDS	609	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
EJDFIKED_00166	CDS	240				hypothetical protein
EJDFIKED_00167	CDS	1125				hypothetical protein
EJDFIKED_00168	CDS	906	htpX_1	3.4.24.-		Protease HtpX
EJDFIKED_00169	CDS	555				hypothetical protein
EJDFIKED_00170	CDS	1101	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
EJDFIKED_00171	CDS	387				hypothetical protein
EJDFIKED_00172	CDS	330				hypothetical protein
EJDFIKED_00173	CDS	873				hypothetical protein
EJDFIKED_00174	CDS	1293	argC	1.2.1.38		N-acetyl-gamma-glutamyl-phosphate reductase
EJDFIKED_00175	CDS	171				hypothetical protein
EJDFIKED_00176	CDS	1959				hypothetical protein
EJDFIKED_00177	CDS	330				hypothetical protein
EJDFIKED_00178	CDS	297				hypothetical protein
EJDFIKED_00179	CDS	2640	mfd	3.6.4.-		Transcription-repair-coupling factor
EJDFIKED_00180	CDS	705				hypothetical protein
EJDFIKED_00181	CDS	1554				hypothetical protein
EJDFIKED_00182	CDS	252				hypothetical protein
EJDFIKED_00183	CDS	1281	eno	4.2.1.11	COG0148	Enolase
EJDFIKED_00184	CDS	495				hypothetical protein
EJDFIKED_00185	CDS	456				hypothetical protein
EJDFIKED_00186	CDS	324				hypothetical protein
EJDFIKED_00187	CDS	1218	guaB_2	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
EJDFIKED_00188	CDS	891	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
EJDFIKED_00189	CDS	657				hypothetical protein
EJDFIKED_00190	CDS	93				hypothetical protein
EJDFIKED_00191	CDS	591				hypothetical protein
EJDFIKED_00192	CDS	1173				hypothetical protein
EJDFIKED_00193	CDS	975				hypothetical protein
EJDFIKED_00194	CDS	519				hypothetical protein
EJDFIKED_00195	CDS	408				hypothetical protein
EJDFIKED_00196	CDS	741				hypothetical protein
EJDFIKED_00197	CDS	270				hypothetical protein
EJDFIKED_00198	CDS	306				hypothetical protein
EJDFIKED_00199	CDS	2388				hypothetical protein
EJDFIKED_00200	CDS	555				hypothetical protein
EJDFIKED_00201	CDS	909				hypothetical protein
EJDFIKED_00202	CDS	273				hypothetical protein
EJDFIKED_00203	CDS	273				hypothetical protein
EJDFIKED_00204	CDS	1128	msrP	1.8.5.-		Protein-methionine-sulfoxide reductase catalytic subunit MsrP
EJDFIKED_00205	CDS	1122	tal	2.2.1.2		Transaldolase
EJDFIKED_00206	CDS	414				hypothetical protein
EJDFIKED_00207	CDS	1152	caiA_2	1.3.8.13		Crotonobetainyl-CoA reductase
EJDFIKED_00208	CDS	597				hypothetical protein
EJDFIKED_00209	CDS	876	dhaA	3.8.1.5		Haloalkane dehalogenase
EJDFIKED_00210	CDS	969	fgd_1	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
EJDFIKED_00211	CDS	258				hypothetical protein
EJDFIKED_00212	CDS	810				hypothetical protein
EJDFIKED_00213	CDS	867				hypothetical protein
EJDFIKED_00214	CDS	534				hypothetical protein
EJDFIKED_00215	CDS	789	nth_1	4.2.99.18		Endonuclease III
EJDFIKED_00216	CDS	855				hypothetical protein
EJDFIKED_00217	CDS	174				hypothetical protein
EJDFIKED_00218	CDS	720				hypothetical protein
EJDFIKED_00219	CDS	777	rhaD_2	1.1.1.377	COG1028	L-rhamnose 1-dehydrogenase (NADP(+))
EJDFIKED_00220	CDS	891				hypothetical protein
EJDFIKED_00221	CDS	756	arnC	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
EJDFIKED_00222	CDS	390				hypothetical protein
EJDFIKED_00223	CDS	1125				hypothetical protein
EJDFIKED_00224	CDS	825				hypothetical protein
EJDFIKED_00225	CDS	498				hypothetical protein
EJDFIKED_00226	CDS	750	cofE	6.3.2.31	COG1478	Coenzyme F420:L-glutamate ligase
EJDFIKED_00227	CDS	822	ppk	2.7.4.1		Polyphosphate kinase
EJDFIKED_00228	CDS	1221				hypothetical protein
EJDFIKED_00229	CDS	687				hypothetical protein
EJDFIKED_00230	CDS	777		4.2.1.116	COG1024	3-hydroxypropionyl-coenzyme A dehydratase
EJDFIKED_00231	CDS	162				hypothetical protein
EJDFIKED_00232	CDS	210				hypothetical protein
EJDFIKED_00233	CDS	246				hypothetical protein
EJDFIKED_00234	CDS	435				hypothetical protein
EJDFIKED_00235	CDS	1062	mraY	2.7.8.13		Phospho-N-acetylmuramoyl-pentapeptide-transferase
EJDFIKED_00236	CDS	1509	murE_1	6.3.2.7		UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
EJDFIKED_00237	CDS	495	ftsI	3.4.16.4		Peptidoglycan D,D-transpeptidase FtsI
EJDFIKED_00238	CDS	210				hypothetical protein
EJDFIKED_00239	CDS	1518				hypothetical protein
EJDFIKED_00240	CDS	1278				hypothetical protein
EJDFIKED_00241	CDS	408				hypothetical protein
EJDFIKED_00242	CDS	378				hypothetical protein
EJDFIKED_00243	CDS	1884	gcvT	2.1.2.10		Aminomethyltransferase
EJDFIKED_00244	CDS	1257	obg	3.6.5.-		GTPase Obg
EJDFIKED_00245	CDS	759	rhaD_3	1.1.1.377	COG1028	L-rhamnose 1-dehydrogenase (NADP(+))
EJDFIKED_00246	CDS	555	ybeY	3.1.-.-		Endoribonuclease YbeY
EJDFIKED_00247	CDS	363				hypothetical protein
EJDFIKED_00248	CDS	681				hypothetical protein
EJDFIKED_00249	CDS	1152				hypothetical protein
EJDFIKED_00250	CDS	1005				hypothetical protein
EJDFIKED_00251	CDS	1353				hypothetical protein
EJDFIKED_00252	CDS	1065	add	3.5.4.4		Adenosine deaminase
EJDFIKED_00253	CDS	429	queF	1.7.1.13		NADPH-dependent 7-cyano-7-deazaguanine reductase
EJDFIKED_00254	CDS	1377				hypothetical protein
EJDFIKED_00255	CDS	882				hypothetical protein
EJDFIKED_00256	CDS	255				hypothetical protein
EJDFIKED_00257	CDS	801	proC	1.5.1.2		Pyrroline-5-carboxylate reductase
EJDFIKED_00258	CDS	606				hypothetical protein
EJDFIKED_00259	CDS	663				hypothetical protein
EJDFIKED_00260	CDS	1620	pccB_1	6.4.1.3		Propionyl-CoA carboxylase, carboxyltransferase subunit
EJDFIKED_00261	CDS	648				hypothetical protein
EJDFIKED_00262	CDS	981				hypothetical protein
EJDFIKED_00263	CDS	1083				hypothetical protein
EJDFIKED_00264	CDS	924	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
EJDFIKED_00265	CDS	726				hypothetical protein
EJDFIKED_00266	CDS	1077				hypothetical protein
EJDFIKED_00267	CDS	318				hypothetical protein
EJDFIKED_00268	CDS	828				hypothetical protein
EJDFIKED_00269	CDS	696				hypothetical protein
EJDFIKED_00270	CDS	507				hypothetical protein
EJDFIKED_00271	CDS	1620				hypothetical protein
EJDFIKED_00272	CDS	399				hypothetical protein
EJDFIKED_00273	CDS	1179				hypothetical protein
EJDFIKED_00274	CDS	1680				hypothetical protein
EJDFIKED_00275	CDS	1098	tgtA	2.4.2.48	COG0343	tRNA-guanine(15) transglycosylase
EJDFIKED_00276	CDS	1038	queA	2.4.99.17		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
EJDFIKED_00277	CDS	1902				hypothetical protein
EJDFIKED_00278	CDS	300	whiB_1			Transcriptional regulator WhiB
EJDFIKED_00279	CDS	186	tatA			Sec-independent protein translocase protein TatA
EJDFIKED_00280	CDS	141				hypothetical protein
EJDFIKED_00281	CDS	858	wtpB		COG0555	Molybdate/tungstate transport system permease protein WtpB
EJDFIKED_00282	CDS	1086	malK_1	7.5.2.1		Trehalose/maltose import ATP-binding protein MalK
EJDFIKED_00283	CDS	666				hypothetical protein
EJDFIKED_00284	CDS	1821				hypothetical protein
EJDFIKED_00285	CDS	363				hypothetical protein
EJDFIKED_00286	CDS	576	rimP			Ribosome maturation factor RimP
EJDFIKED_00287	CDS	801	rep_1	3.6.4.12		ATP-dependent DNA helicase Rep
EJDFIKED_00288	CDS	882				hypothetical protein
EJDFIKED_00289	CDS	1401	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
EJDFIKED_00290	CDS	747	cysQ_1	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
EJDFIKED_00291	CDS	1344				hypothetical protein
EJDFIKED_00292	CDS	876		4.2.1.116	COG1024	3-hydroxypropionyl-coenzyme A dehydratase
EJDFIKED_00293	CDS	945	frc_2	2.8.3.16		Formyl-CoA:oxalate CoA-transferase
EJDFIKED_00294	CDS	1257		2.7.2.4	COG0527	putative aspartokinase
EJDFIKED_00295	CDS	396				hypothetical protein
EJDFIKED_00296	CDS	786				hypothetical protein
EJDFIKED_00297	CDS	303				hypothetical protein
EJDFIKED_00298	CDS	504				hypothetical protein
EJDFIKED_00299	CDS	933				hypothetical protein
EJDFIKED_00300	CDS	525				hypothetical protein
EJDFIKED_00301	CDS	432				hypothetical protein
EJDFIKED_00302	CDS	954	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
EJDFIKED_00303	CDS	696				hypothetical protein
EJDFIKED_00304	CDS	1182	mshA_4	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
EJDFIKED_00305	CDS	651				hypothetical protein
EJDFIKED_00306	CDS	387	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
EJDFIKED_00307	CDS	564	efp			Elongation factor P
EJDFIKED_00308	CDS	414	nusB			Transcription antitermination protein NusB
EJDFIKED_00309	CDS	597				hypothetical protein
EJDFIKED_00310	CDS	534				hypothetical protein
EJDFIKED_00311	CDS	696	btuF_1			Vitamin B12-binding protein
EJDFIKED_00312	CDS	882	rutD	3.5.1.-		Putative aminoacrylate hydrolase RutD
EJDFIKED_00313	CDS	1158	frc_3	2.8.3.16		Formyl-CoA:oxalate CoA-transferase
EJDFIKED_00314	CDS	417				hypothetical protein
EJDFIKED_00315	CDS	171				hypothetical protein
EJDFIKED_00316	CDS	510				hypothetical protein
EJDFIKED_00317	CDS	180				hypothetical protein
EJDFIKED_00318	CDS	636				hypothetical protein
EJDFIKED_00319	CDS	642				hypothetical protein
EJDFIKED_00320	CDS	216				hypothetical protein
EJDFIKED_00321	CDS	1077	der			GTPase Der
EJDFIKED_00322	CDS	411				hypothetical protein
EJDFIKED_00323	CDS	1089	OLA1			Obg-like ATPase 1
EJDFIKED_00324	CDS	204				hypothetical protein
EJDFIKED_00325	CDS	819	rsmI	2.1.1.198		Ribosomal RNA small subunit methyltransferase I
EJDFIKED_00326	CDS	450				hypothetical protein
EJDFIKED_00327	CDS	795	mutM_1	4.2.99.18		Formamidopyrimidine-DNA glycosylase
EJDFIKED_00328	CDS	372	metXA	2.3.1.31	COG0517	Homoserine O-acetyltransferase
EJDFIKED_00329	CDS	642	mfnC_1	2.6.1.108	COG0436	(5-formylfuran-3-yl)methyl phosphate transaminase
EJDFIKED_00330	CDS	906				hypothetical protein
EJDFIKED_00331	CDS	609	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
EJDFIKED_00332	CDS	2244	purD	6.3.4.13		Phosphoribosylamine--glycine ligase
EJDFIKED_00333	CDS	1488	purF	2.4.2.14		Amidophosphoribosyltransferase
EJDFIKED_00334	CDS	1203				hypothetical protein
EJDFIKED_00335	CDS	393	nudC	3.6.1.22		NADH pyrophosphatase
EJDFIKED_00336	CDS	1893	tolB			Tol-Pal system protein TolB
EJDFIKED_00337	CDS	1173	mrdA_1	3.4.16.4		Peptidoglycan D,D-transpeptidase MrdA
EJDFIKED_00338	CDS	2157	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
EJDFIKED_00339	CDS	585	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
EJDFIKED_00340	CDS	333				hypothetical protein
EJDFIKED_00341	CDS	219				hypothetical protein
EJDFIKED_00342	CDS	318				hypothetical protein
EJDFIKED_00343	CDS	453	dksA			RNA polymerase-binding transcription factor DksA
EJDFIKED_00344	CDS	564	lspA	3.4.23.36		Lipoprotein signal peptidase
EJDFIKED_00345	CDS	540				hypothetical protein
EJDFIKED_00346	CDS	1341				hypothetical protein
EJDFIKED_00347	CDS	333				hypothetical protein
EJDFIKED_00348	CDS	1170				hypothetical protein
EJDFIKED_00349	CDS	819	araD	4.2.1.5	COG4948	Arabinonate dehydratase
EJDFIKED_00350	CDS	123				hypothetical protein
EJDFIKED_00351	CDS	543				hypothetical protein
EJDFIKED_00352	CDS	531				hypothetical protein
EJDFIKED_00353	CDS	771				hypothetical protein
EJDFIKED_00354	CDS	615				hypothetical protein
EJDFIKED_00355	CDS	600				hypothetical protein
EJDFIKED_00356	CDS	570			COG0004	Putative ammonium transporter
EJDFIKED_00357	CDS	339			COG0347	putative nitrogen regulatory PII-like protein
EJDFIKED_00358	CDS	840		4.2.1.116	COG1024	3-hydroxypropionyl-coenzyme A dehydratase
EJDFIKED_00359	CDS	297				hypothetical protein
EJDFIKED_00360	CDS	204				hypothetical protein
EJDFIKED_00361	CDS	498				hypothetical protein
EJDFIKED_00362	CDS	870				hypothetical protein
EJDFIKED_00363	CDS	1152	maX1		COG0530	Sodium/calcium exchanger MaX1
EJDFIKED_00364	CDS	909	fadJ_1	5.1.2.3		Fatty acid oxidation complex subunit alpha
EJDFIKED_00365	CDS	624	aat	2.3.2.6		Leucyl/phenylalanyl-tRNA--protein transferase
EJDFIKED_00366	CDS	2103	icmF_1	5.4.99.13		Fused isobutyryl-CoA mutase
EJDFIKED_00367	CDS	1242	lysJ_2	2.6.1.-	COG4992	[LysW]-aminoadipate semialdehyde/glutamate semialdehyde transaminase
EJDFIKED_00368	CDS	504				hypothetical protein
EJDFIKED_00369	CDS	996	menE_2	6.2.1.26		2-succinylbenzoate--CoA ligase
EJDFIKED_00370	CDS	594				hypothetical protein
EJDFIKED_00371	CDS	381				hypothetical protein
EJDFIKED_00372	CDS	873				hypothetical protein
EJDFIKED_00373	CDS	873	chbG	3.5.1.105		Chitooligosaccharide deacetylase
EJDFIKED_00374	CDS	558				hypothetical protein
EJDFIKED_00375	CDS	711				hypothetical protein
EJDFIKED_00376	CDS	1149				hypothetical protein
EJDFIKED_00377	CDS	471				hypothetical protein
EJDFIKED_00378	CDS	738	btuD_4	7.6.2.8	COG1120	Cobalamin import ATP-binding protein BtuD
EJDFIKED_00379	CDS	1257	hdrD_1	1.8.98.1	COG0247	Dihydromethanophenazine:CoB--CoM heterodisulfide reductase subunit D
EJDFIKED_00380	CDS	612	rutB	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
EJDFIKED_00381	CDS	1602	pncB	6.3.4.21		Nicotinate phosphoribosyltransferase
EJDFIKED_00382	CDS	639	dcd	3.5.4.30	COG0717	dCTP deaminase, dUMP-forming
EJDFIKED_00383	CDS	1227				hypothetical protein
EJDFIKED_00384	CDS	1140				hypothetical protein
EJDFIKED_00385	CDS	192				hypothetical protein
EJDFIKED_00386	CDS	1317				hypothetical protein
EJDFIKED_00387	CDS	1257				hypothetical protein
EJDFIKED_00388	CDS	1044				hypothetical protein
EJDFIKED_00389	CDS	126				hypothetical protein
EJDFIKED_00390	CDS	1122				hypothetical protein
EJDFIKED_00391	CDS	789	hpcH	4.1.2.52		4-hydroxy-2-oxo-heptane-1,7-dioate aldolase
EJDFIKED_00392	CDS	1005	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
EJDFIKED_00393	CDS	705	cheB_2	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
EJDFIKED_00394	CDS	1101	phnW	2.6.1.37		2-aminoethylphosphonate--pyruvate transaminase
EJDFIKED_00395	CDS	813				hypothetical protein
EJDFIKED_00396	CDS	396				hypothetical protein
EJDFIKED_00397	CDS	360				hypothetical protein
EJDFIKED_00398	CDS	462				hypothetical protein
EJDFIKED_00399	CDS	885				hypothetical protein
EJDFIKED_00400	CDS	1047	iolG_1	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
EJDFIKED_00401	CDS	984	iolB	5.3.1.30		5-deoxy-glucuronate isomerase
EJDFIKED_00402	CDS	849	lacD	4.1.2.40		Tagatose 1,6-diphosphate aldolase
EJDFIKED_00403	CDS	1140				hypothetical protein
EJDFIKED_00404	CDS	1617	dxs	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
EJDFIKED_00405	CDS	1293				hypothetical protein
EJDFIKED_00406	CDS	273				hypothetical protein
