locus_tag	ftype	length_bp	gene	EC_number	COG	product
FFOELJHP_00355	CDS	1677	fpoM_1	1.12.98.3	COG1008	F(420)H(2) dehydrogenase subunit M
FFOELJHP_00356	CDS	1755	fpoN	1.12.98.3	COG1007	F(420)H(2) dehydrogenase subunit N
FFOELJHP_00357	CDS	1089				Iron-sulfur cluster carrier protein
FFOELJHP_00358	CDS	1623				hypothetical protein
FFOELJHP_00359	CDS	675				hypothetical protein
FFOELJHP_00360	CDS	804				hypothetical protein
FFOELJHP_00361	CDS	834				hypothetical protein
FFOELJHP_00362	CDS	1140	aroC	4.2.3.5		Chorismate synthase
FFOELJHP_00363	CDS	1293				hypothetical protein
FFOELJHP_00364	CDS	528				hypothetical protein
FFOELJHP_00365	CDS	357				hypothetical protein
FFOELJHP_00366	CDS	264				hypothetical protein
FFOELJHP_00367	CDS	168				hypothetical protein
FFOELJHP_00368	CDS	1353				hypothetical protein
FFOELJHP_00369	CDS	198				hypothetical protein
FFOELJHP_00370	CDS	2439	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
FFOELJHP_00371	CDS	1089	thrB	2.7.1.39		Homoserine kinase
FFOELJHP_00372	CDS	123				hypothetical protein
FFOELJHP_00373	CDS	1191				hypothetical protein
FFOELJHP_00374	CDS	213	norV			Anaerobic nitric oxide reductase flavorubredoxin
FFOELJHP_00375	CDS	780	COQ5_3	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
FFOELJHP_00376	CDS	1191		1.3.7.11	COG0644	Digeranylgeranylglycerophospholipid reductase
FFOELJHP_00377	CDS	1428	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
FFOELJHP_00378	CDS	2223				hypothetical protein
FFOELJHP_00379	CDS	1806				hypothetical protein
FFOELJHP_00380	CDS	786	tpiA			Triosephosphate isomerase
FFOELJHP_00381	CDS	438				hypothetical protein
FFOELJHP_00382	CDS	882				hypothetical protein
FFOELJHP_00383	CDS	639	gmk	2.7.4.8		Guanylate kinase
FFOELJHP_00384	CDS	264	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
FFOELJHP_00385	CDS	570	coaBC_1		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
FFOELJHP_00386	CDS	639	coaBC_2		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
FFOELJHP_00387	CDS	1011	lysY	1.2.1.-	COG0002	[LysW]-L-2-aminoadipate/[LysW]-L-glutamate phosphate reductase
FFOELJHP_00388	CDS	1224	argJ	2.3.1.35	COG1364	Glutamate N-acetyltransferase
FFOELJHP_00389	CDS	315				hypothetical protein
FFOELJHP_00390	CDS	459				hypothetical protein
FFOELJHP_00391	CDS	825	mtnP_1	2.4.2.28	COG0005	S-methyl-5'-thioadenosine phosphorylase
FFOELJHP_00392	CDS	1080	iolG_1	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
FFOELJHP_00393	CDS	957				hypothetical protein
FFOELJHP_00394	CDS	789	thiDN		COG0351	Bifunctional thiamine biosynthesis protein ThiDN
