locus_tag	ftype	length_bp	gene	EC_number	COG	product
MMNBELJE_00043	CDS	1416				hypothetical protein
MMNBELJE_00044	CDS	1302				hypothetical protein
MMNBELJE_00045	CDS	246	cutA		COG1324	Divalent-cation tolerance protein CutA
MMNBELJE_00046	CDS	1476	ftsY			Signal recognition particle receptor FtsY
MMNBELJE_00047	CDS	426	pfdA			Prefoldin subunit alpha
MMNBELJE_00048	CDS	624	sodA	1.15.1.1		Superoxide dismutase [Mn]
MMNBELJE_00049	CDS	393				hypothetical protein
MMNBELJE_00050	CDS	756	cysH	1.8.4.10		Thioredoxin-dependent 5'-adenylylsulfate reductase
MMNBELJE_00051	CDS	900	rnz	3.1.26.11	COG1234	Ribonuclease Z
MMNBELJE_00052	CDS	948				hypothetical protein
MMNBELJE_00053	CDS	879	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
MMNBELJE_00054	CDS	1734				hypothetical protein
MMNBELJE_00055	CDS	1347				hypothetical protein
MMNBELJE_00056	CDS	1446	glnA	6.3.1.2		Glutamine synthetase
MMNBELJE_00057	CDS	678				hypothetical protein
MMNBELJE_00058	CDS	1149	dnaJ_1			Chaperone protein DnaJ
MMNBELJE_00059	CDS	300	ndhI	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
MMNBELJE_00060	CDS	615				hypothetical protein
MMNBELJE_00061	CDS	1152	sufS	2.8.1.7	COG0520	Cysteine desulfurase SufS
MMNBELJE_00062	CDS	258				hypothetical protein
MMNBELJE_00063	CDS	495				hypothetical protein
MMNBELJE_00064	CDS	147				hypothetical protein
MMNBELJE_00065	CDS	153				hypothetical protein
MMNBELJE_00066	CDS	831				hypothetical protein
MMNBELJE_00067	CDS	315				hypothetical protein
MMNBELJE_00068	CDS	747				hypothetical protein
MMNBELJE_00069	CDS	207				hypothetical protein
MMNBELJE_00070	CDS	183				hypothetical protein
MMNBELJE_00071	CDS	1038				hypothetical protein
MMNBELJE_00072	CDS	261				hypothetical protein
MMNBELJE_00073	CDS	474				hypothetical protein
MMNBELJE_00074	CDS	642				hypothetical protein
MMNBELJE_00075	CDS	447				hypothetical protein
MMNBELJE_00076	CDS	1023	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
MMNBELJE_00077	CDS	726				hypothetical protein
MMNBELJE_00078	CDS	345				hypothetical protein
MMNBELJE_00079	CDS	231				hypothetical protein
MMNBELJE_00080	CDS	468				hypothetical protein
MMNBELJE_00081	CDS	531		1.5.1.45	COG0431	NAD(P)H-dependent FAD/FMN reductase
MMNBELJE_00082	CDS	426	bluB	1.13.11.79	COG0778	5,6-dimethylbenzimidazole synthase
MMNBELJE_00083	CDS	1713	ilvB	2.2.1.6	COG0028	Acetolactate synthase large subunit
MMNBELJE_00084	CDS	414				hypothetical protein
MMNBELJE_00085	CDS	897	lsrF	2.3.1.245	COG1830	3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase
MMNBELJE_00086	CDS	1029	gutB	1.1.1.-	COG1063	Sorbitol dehydrogenase
MMNBELJE_00087	CDS	294	atpF			V-type ATP synthase subunit F
MMNBELJE_00088	CDS	303				hypothetical protein
MMNBELJE_00089	CDS	255				hypothetical protein
MMNBELJE_00090	CDS	315				hypothetical protein
MMNBELJE_00091	CDS	3243	carB_1	6.3.5.5		Carbamoyl-phosphate synthase large chain
MMNBELJE_00092	CDS	1152	carA	6.3.5.5		Carbamoyl-phosphate synthase small chain
MMNBELJE_00093	CDS	639	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
MMNBELJE_00094	CDS	1194				hypothetical protein
MMNBELJE_00095	CDS	456				hypothetical protein
MMNBELJE_00096	CDS	228	cofH	2.5.1.147		5-amino-6-(D-ribitylamino)uracil--L-tyrosine 4-hydroxyphenyl transferase
MMNBELJE_00097	CDS	306				hypothetical protein
MMNBELJE_00098	CDS	282				hypothetical protein
MMNBELJE_00099	CDS	309				hypothetical protein
MMNBELJE_00100	CDS	258				hypothetical protein
MMNBELJE_00101	CDS	801	cbiB			Cobalamin biosynthesis protein CbiB
MMNBELJE_00102	CDS	726	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
MMNBELJE_00103	CDS	585	mobA	2.7.7.77		Molybdenum cofactor guanylyltransferase
MMNBELJE_00104	CDS	198				hypothetical protein
MMNBELJE_00105	CDS	282				hypothetical protein
MMNBELJE_00106	CDS	1764	ade	3.5.4.2	COG1001	Adenine deaminase
MMNBELJE_00107	CDS	201				hypothetical protein
MMNBELJE_00108	CDS	402				hypothetical protein
MMNBELJE_00109	CDS	1170				hypothetical protein
MMNBELJE_00110	CDS	636				hypothetical protein
MMNBELJE_00111	CDS	420				hypothetical protein
MMNBELJE_00112	CDS	585	prcB_1	3.4.25.1	COG0638	Proteasome subunit beta
MMNBELJE_00113	CDS	477				hypothetical protein
MMNBELJE_00114	CDS	1011				hypothetical protein
MMNBELJE_00115	CDS	399	msrB	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
MMNBELJE_00116	CDS	1623	thyX	2.1.1.148		Flavin-dependent thymidylate synthase
MMNBELJE_00117	CDS	294				hypothetical protein
MMNBELJE_00118	CDS	879				hypothetical protein
MMNBELJE_00119	CDS	192				hypothetical protein
MMNBELJE_00120	CDS	318	bioB	2.8.1.6	COG0502	Biotin synthase
MMNBELJE_00121	CDS	597				hypothetical protein
MMNBELJE_00122	CDS	573				hypothetical protein
MMNBELJE_00123	CDS	153				hypothetical protein
MMNBELJE_00124	CDS	312				hypothetical protein
MMNBELJE_00125	CDS	507				hypothetical protein
MMNBELJE_00126	CDS	963	mntA		COG0803	Manganese-binding lipoprotein MntA
MMNBELJE_00127	CDS	765	mntB_1		COG1121	Manganese transport system ATP-binding protein MntB
MMNBELJE_00128	CDS	960	mntC		COG1108	Manganese transport system membrane protein MntC
MMNBELJE_00129	CDS	1101				hypothetical protein
MMNBELJE_00130	CDS	507				hypothetical protein
MMNBELJE_00131	CDS	936	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
MMNBELJE_00132	CDS	282				hypothetical protein
MMNBELJE_00133	CDS	375				hypothetical protein
MMNBELJE_00134	CDS	135				hypothetical protein
MMNBELJE_00135	CDS	171				hypothetical protein
MMNBELJE_00136	CDS	300				hypothetical protein
MMNBELJE_00137	CDS	261				hypothetical protein
MMNBELJE_00138	CDS	372				hypothetical protein
MMNBELJE_00139	CDS	258				hypothetical protein
MMNBELJE_00140	CDS	1011				hypothetical protein
MMNBELJE_00141	CDS	1089				hypothetical protein
MMNBELJE_00142	CDS	267				hypothetical protein
MMNBELJE_00143	CDS	1437	dinG	3.1.-.-		3'-5' exonuclease DinG
MMNBELJE_00144	CDS	189				hypothetical protein
MMNBELJE_00145	CDS	594				hypothetical protein
MMNBELJE_00146	CDS	1125	apbC		COG0489	Iron-sulfur cluster carrier protein
MMNBELJE_00147	CDS	495				hypothetical protein
MMNBELJE_00148	CDS	129				hypothetical protein
MMNBELJE_00149	CDS	288				hypothetical protein
MMNBELJE_00150	CDS	771				hypothetical protein
MMNBELJE_00151	CDS	291				hypothetical protein
MMNBELJE_00152	CDS	690				hypothetical protein
MMNBELJE_00153	CDS	462				hypothetical protein
MMNBELJE_00154	CDS	132				hypothetical protein
MMNBELJE_00155	CDS	321				hypothetical protein
MMNBELJE_00156	CDS	315				hypothetical protein
MMNBELJE_00157	CDS	219				hypothetical protein
MMNBELJE_00158	CDS	930				hypothetical protein
MMNBELJE_00159	CDS	1113	hflX		COG2262	GTPase HflX
MMNBELJE_00160	CDS	534				hypothetical protein
MMNBELJE_00161	CDS	384				hypothetical protein
MMNBELJE_00162	CDS	156				hypothetical protein
MMNBELJE_00163	CDS	339				hypothetical protein
MMNBELJE_00164	CDS	564				hypothetical protein
MMNBELJE_00165	tRNA	77				tRNA-Pro(tgg)
MMNBELJE_00166	CDS	537	nnrD	4.2.1.136	COG0063	ADP-dependent (S)-NAD(P)H-hydrate dehydratase
MMNBELJE_00167	CDS	969				hypothetical protein
MMNBELJE_00168	CDS	588	hisB	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
MMNBELJE_00169	CDS	609	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
MMNBELJE_00170	CDS	267				hypothetical protein
MMNBELJE_00171	CDS	228				hypothetical protein
MMNBELJE_00172	CDS	708	phnE		COG3639	Phosphate-import permease protein PhnE
MMNBELJE_00173	CDS	447	metN2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN 2
MMNBELJE_00174	CDS	339				hypothetical protein
MMNBELJE_00175	CDS	555				hypothetical protein
MMNBELJE_00176	CDS	831	fbiB_1	6.3.2.34		Bifunctional F420 biosynthesis protein FbiB
MMNBELJE_00177	CDS	879				hypothetical protein
MMNBELJE_00178	CDS	951				hypothetical protein
MMNBELJE_00179	CDS	1428				hypothetical protein
MMNBELJE_00180	CDS	1362	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
MMNBELJE_00181	CDS	414				hypothetical protein
MMNBELJE_00182	CDS	213	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
MMNBELJE_00183	CDS	1008				hypothetical protein
MMNBELJE_00184	CDS	267				hypothetical protein
MMNBELJE_00185	CDS	216				hypothetical protein
MMNBELJE_00186	CDS	756				hypothetical protein
MMNBELJE_00187	CDS	375				hypothetical protein
MMNBELJE_00188	CDS	1443	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
MMNBELJE_00189	CDS	777	mqnC	1.21.98.1	COG1060	Cyclic dehypoxanthine futalosine synthase
MMNBELJE_00190	CDS	621	mqnD	4.1.-.-	COG2107	1,4-dihydroxy-6-naphtoate synthase
MMNBELJE_00191	CDS	309				hypothetical protein
MMNBELJE_00192	CDS	357				hypothetical protein
MMNBELJE_00193	CDS	426				hypothetical protein
MMNBELJE_00194	CDS	735	pyrF_1	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
MMNBELJE_00195	CDS	687				hypothetical protein
MMNBELJE_00196	CDS	441				hypothetical protein
MMNBELJE_00197	tRNA	72				tRNA-Cys(gca)
MMNBELJE_00198	CDS	219				hypothetical protein
MMNBELJE_00199	CDS	759	yjjV	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
MMNBELJE_00200	CDS	351				hypothetical protein
MMNBELJE_00201	CDS	774				hypothetical protein
MMNBELJE_00202	CDS	522				hypothetical protein
MMNBELJE_00203	CDS	606	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
MMNBELJE_00204	CDS	120				hypothetical protein
MMNBELJE_00205	CDS	360	asnC		COG1522	Regulatory protein AsnC
MMNBELJE_00206	CDS	1077	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
MMNBELJE_00207	CDS	174				hypothetical protein
MMNBELJE_00208	CDS	510				hypothetical protein
MMNBELJE_00209	CDS	327				hypothetical protein
MMNBELJE_00210	CDS	639				hypothetical protein
MMNBELJE_00211	CDS	867				hypothetical protein
MMNBELJE_00212	CDS	663	rplA		COG0081	50S ribosomal protein L1
MMNBELJE_00213	CDS	432	lrp_1		COG1522	Leucine-responsive regulatory protein
MMNBELJE_00214	CDS	480	rplK		COG0080	50S ribosomal protein L11
MMNBELJE_00215	CDS	459				hypothetical protein
MMNBELJE_00216	CDS	174				hypothetical protein
MMNBELJE_00217	CDS	777				hypothetical protein
MMNBELJE_00218	CDS	300	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
MMNBELJE_00219	CDS	456				hypothetical protein
MMNBELJE_00220	CDS	405				hypothetical protein
MMNBELJE_00221	CDS	1605	pckA	4.1.1.49		Phosphoenolpyruvate carboxykinase (ATP)
MMNBELJE_00222	CDS	222				hypothetical protein
MMNBELJE_00223	CDS	153				hypothetical protein
MMNBELJE_00224	CDS	1365	purB	4.3.2.2		Adenylosuccinate lyase
MMNBELJE_00225	CDS	756	asnB_1	6.3.5.4	COG0367	Asparagine synthetase B [glutamine-hydrolyzing]
MMNBELJE_00226	CDS	375				hypothetical protein
MMNBELJE_00227	CDS	912	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
MMNBELJE_00228	CDS	3525	smc_1			Chromosome partition protein Smc
MMNBELJE_00229	CDS	738				hypothetical protein
MMNBELJE_00230	CDS	1095	ino1	5.5.1.4	COG1260	Inositol-3-phosphate synthase
MMNBELJE_00231	CDS	717				hypothetical protein
MMNBELJE_00232	CDS	621				hypothetical protein
MMNBELJE_00233	CDS	237				hypothetical protein
MMNBELJE_00234	CDS	234				hypothetical protein
MMNBELJE_00235	CDS	201				hypothetical protein
MMNBELJE_00236	CDS	1593	lysS	6.1.1.6	COG1384	Lysine--tRNA ligase
MMNBELJE_00237	CDS	1587		2.3.1.-		tRNA uridine(34) acetyltransferase
MMNBELJE_00238	CDS	864	gerN		COG0475	Na(+)/H(+)-K(+) antiporter GerN
MMNBELJE_00239	CDS	900				hypothetical protein
MMNBELJE_00240	CDS	252				hypothetical protein
MMNBELJE_00241	CDS	171				hypothetical protein
MMNBELJE_00242	CDS	162				hypothetical protein
MMNBELJE_00243	tRNA	87				tRNA-Ser(gct)
MMNBELJE_00244	CDS	1032	hicd	1.1.1.87	COG0473	Homoisocitrate dehydrogenase
MMNBELJE_00245	CDS	351				hypothetical protein
MMNBELJE_00246	CDS	216	egtD	2.1.1.44		Histidine N-alpha-methyltransferase
MMNBELJE_00247	CDS	1311	egtB	1.14.99.50	COG1262	Hercynine oxygenase
MMNBELJE_00248	CDS	1443	proS	6.1.1.15	COG0442	Proline--tRNA ligase
MMNBELJE_00249	CDS	291				hypothetical protein
MMNBELJE_00250	CDS	243				hypothetical protein
MMNBELJE_00251	CDS	1047	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
MMNBELJE_00252	CDS	633				hypothetical protein
MMNBELJE_00253	CDS	390	metH	2.1.1.13	COG0646	Methionine synthase
MMNBELJE_00254	CDS	732				hypothetical protein
MMNBELJE_00255	CDS	552	nudL	3.6.1.-		putative Nudix hydrolase NudL
MMNBELJE_00256	CDS	423				hypothetical protein
MMNBELJE_00257	CDS	135				hypothetical protein
MMNBELJE_00258	CDS	228				hypothetical protein
MMNBELJE_00259	CDS	588				hypothetical protein
MMNBELJE_00260	CDS	204				hypothetical protein
MMNBELJE_00261	CDS	225				hypothetical protein
MMNBELJE_00262	CDS	510				hypothetical protein
MMNBELJE_00263	CDS	711				hypothetical protein
MMNBELJE_00264	CDS	186				hypothetical protein
MMNBELJE_00265	CDS	405				hypothetical protein
MMNBELJE_00266	CDS	561				hypothetical protein
MMNBELJE_00267	CDS	1353	apgM			2,3-bisphosphoglycerate-independent phosphoglycerate mutase
MMNBELJE_00268	CDS	1014				hypothetical protein
MMNBELJE_00269	CDS	444				hypothetical protein
MMNBELJE_00270	CDS	873				hypothetical protein
MMNBELJE_00271	CDS	618				hypothetical protein
MMNBELJE_00272	CDS	207				hypothetical protein
MMNBELJE_00273	CDS	267				hypothetical protein
MMNBELJE_00274	CDS	2169	ftsH_2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
MMNBELJE_00275	CDS	297				hypothetical protein
MMNBELJE_00276	CDS	888	ctaB	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
MMNBELJE_00277	CDS	1068	petE_1			Plastocyanin
MMNBELJE_00278	CDS	393				hypothetical protein
MMNBELJE_00279	CDS	258				hypothetical protein
MMNBELJE_00280	CDS	177				hypothetical protein
MMNBELJE_00281	CDS	444	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
MMNBELJE_00282	CDS	798	csd	2.8.1.7		putative cysteine desulfurase
MMNBELJE_00283	CDS	726	prcA_1			Proteasome subunit alpha
MMNBELJE_00284	CDS	1275	rocG	1.4.1.2	COG0334	Catabolic NAD-specific glutamate dehydrogenase RocG
MMNBELJE_00285	CDS	684				hypothetical protein
MMNBELJE_00286	CDS	201				hypothetical protein
MMNBELJE_00287	CDS	1329	magA		COG0475	Iron transporter MagA
MMNBELJE_00288	CDS	429				hypothetical protein
MMNBELJE_00289	tRNA	77				tRNA-Gly(gcc)
MMNBELJE_00290	CDS	264				hypothetical protein
MMNBELJE_00291	CDS	594				hypothetical protein
MMNBELJE_00292	CDS	564				hypothetical protein
MMNBELJE_00293	CDS	657				hypothetical protein
MMNBELJE_00294	CDS	381				hypothetical protein
MMNBELJE_00295	CDS	846				hypothetical protein
MMNBELJE_00296	CDS	480				hypothetical protein
MMNBELJE_00297	CDS	282	tatC			Sec-independent protein translocase protein TatC
MMNBELJE_00298	CDS	207	tatA			Sec-independent protein translocase protein TatA
MMNBELJE_00299	CDS	474				hypothetical protein
MMNBELJE_00300	CDS	558	ecdB	2.5.1.129	COG0163	putative UbiX-like flavin prenyltransferase
MMNBELJE_00301	CDS	369				hypothetical protein
MMNBELJE_00302	CDS	1122	ftsH_3	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
MMNBELJE_00303	CDS	1290				hypothetical protein
MMNBELJE_00304	CDS	234				hypothetical protein
MMNBELJE_00305	CDS	1143	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
MMNBELJE_00306	CDS	375				hypothetical protein
MMNBELJE_00307	CDS	147				hypothetical protein
MMNBELJE_00308	CDS	243				hypothetical protein
MMNBELJE_00309	CDS	669	cugP_1	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
MMNBELJE_00310	CDS	144				hypothetical protein
MMNBELJE_00311	CDS	966		1.-.-.-		Putative coenzyme F420-dependent oxidoreductase
MMNBELJE_00312	CDS	1110				hypothetical protein
MMNBELJE_00313	CDS	1131				hypothetical protein
MMNBELJE_00314	CDS	807	rhdA	2.8.1.1	COG2897	Thiosulfate sulfurtransferase
MMNBELJE_00315	CDS	1434	sir	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
MMNBELJE_00316	CDS	144				hypothetical protein
MMNBELJE_00317	CDS	234				hypothetical protein
MMNBELJE_00318	CDS	153				hypothetical protein
MMNBELJE_00319	CDS	153				hypothetical protein
MMNBELJE_00320	CDS	1041	adhT_1	1.1.1.1		Alcohol dehydrogenase
MMNBELJE_00321	CDS	234				hypothetical protein
MMNBELJE_00322	CDS	2028				hypothetical protein
MMNBELJE_00323	CDS	159				hypothetical protein
MMNBELJE_00324	CDS	996				hypothetical protein
MMNBELJE_00325	CDS	813				hypothetical protein
MMNBELJE_00326	CDS	738	prcA_2			Proteasome subunit alpha
MMNBELJE_00327	CDS	417				hypothetical protein
MMNBELJE_00328	CDS	630				hypothetical protein
MMNBELJE_00329	CDS	2658	dbpA_1	3.6.4.13		ATP-dependent RNA helicase DbpA
MMNBELJE_00330	CDS	114				hypothetical protein
MMNBELJE_00331	CDS	342				hypothetical protein
MMNBELJE_00332	CDS	651				hypothetical protein
MMNBELJE_00333	CDS	1104	dipZ		COG0785	Protein DipZ
MMNBELJE_00334	CDS	726				hypothetical protein
MMNBELJE_00335	CDS	132				hypothetical protein
MMNBELJE_00336	CDS	693		2.3.1.-		Putative pyridoxal phosphate-dependent acyltransferase
MMNBELJE_00337	CDS	183				hypothetical protein
MMNBELJE_00338	CDS	132				hypothetical protein
MMNBELJE_00339	CDS	1125	TOP6A	5.6.2.2		DNA topoisomerase 6 subunit A
MMNBELJE_00340	CDS	483				hypothetical protein
MMNBELJE_00341	CDS	456				hypothetical protein
MMNBELJE_00342	CDS	522				hypothetical protein
MMNBELJE_00343	CDS	180				hypothetical protein
MMNBELJE_00344	CDS	393	rpsH			30S ribosomal protein S8
MMNBELJE_00345	CDS	558				hypothetical protein
MMNBELJE_00346	CDS	291				hypothetical protein
MMNBELJE_00347	tRNA	75				tRNA-Asn(gtt)
MMNBELJE_00348	CDS	249				hypothetical protein
MMNBELJE_00349	CDS	228				hypothetical protein
MMNBELJE_00350	CDS	588				hypothetical protein
MMNBELJE_00351	CDS	486				hypothetical protein
MMNBELJE_00352	CDS	399				hypothetical protein
MMNBELJE_00353	CDS	408				hypothetical protein
MMNBELJE_00354	CDS	504				hypothetical protein
MMNBELJE_00355	CDS	825	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
MMNBELJE_00356	CDS	387				hypothetical protein
MMNBELJE_00357	CDS	279				hypothetical protein
MMNBELJE_00358	CDS	1194	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
MMNBELJE_00359	CDS	207				hypothetical protein
MMNBELJE_00360	CDS	900	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
MMNBELJE_00361	CDS	1101				hypothetical protein
MMNBELJE_00362	CDS	945	asnB_2	6.3.5.4	COG0367	Asparagine synthetase B [glutamine-hydrolyzing]
MMNBELJE_00363	CDS	417				hypothetical protein
MMNBELJE_00364	CDS	297				hypothetical protein
MMNBELJE_00365	CDS	525				hypothetical protein
MMNBELJE_00366	CDS	276				hypothetical protein
MMNBELJE_00367	CDS	288				hypothetical protein
MMNBELJE_00368	CDS	213				hypothetical protein
MMNBELJE_00369	CDS	177				hypothetical protein
MMNBELJE_00370	CDS	1305	pdxK	2.7.1.35		Pyridoxine/pyridoxal/pyridoxamine kinase
MMNBELJE_00371	CDS	708	cugP_2	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
MMNBELJE_00372	CDS	438				hypothetical protein
MMNBELJE_00373	CDS	840	hemA_1	1.2.1.70	COG0373	Glutamyl-tRNA reductase
MMNBELJE_00374	CDS	165				hypothetical protein
MMNBELJE_00375	CDS	843	fpr	1.18.1.2	COG1018	Ferredoxin--NADP reductase
MMNBELJE_00376	CDS	855	cysQ_1	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
MMNBELJE_00377	CDS	1122				hypothetical protein
MMNBELJE_00378	CDS	1158				hypothetical protein
MMNBELJE_00379	CDS	1545	rhlB	3.6.4.13		ATP-dependent RNA helicase RhlB
MMNBELJE_00380	CDS	840	nfo	3.1.21.2	COG0648	Endonuclease 4
MMNBELJE_00381	CDS	1662				hypothetical protein
MMNBELJE_00382	CDS	186				hypothetical protein
MMNBELJE_00383	CDS	219				hypothetical protein
MMNBELJE_00384	CDS	282				hypothetical protein
MMNBELJE_00385	CDS	216				hypothetical protein
MMNBELJE_00386	CDS	648				hypothetical protein
MMNBELJE_00387	CDS	486				hypothetical protein
MMNBELJE_00388	CDS	189				hypothetical protein
MMNBELJE_00389	CDS	192				hypothetical protein
MMNBELJE_00390	CDS	300				hypothetical protein
MMNBELJE_00391	CDS	249				hypothetical protein
MMNBELJE_00392	CDS	213				hypothetical protein
MMNBELJE_00393	CDS	426				hypothetical protein
MMNBELJE_00394	CDS	1815				hypothetical protein
MMNBELJE_00395	CDS	825				hypothetical protein
MMNBELJE_00396	CDS	255				hypothetical protein
MMNBELJE_00397	CDS	255				hypothetical protein
MMNBELJE_00398	CDS	576				hypothetical protein
MMNBELJE_00399	CDS	276				hypothetical protein
MMNBELJE_00400	CDS	228	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
MMNBELJE_00401	CDS	195				hypothetical protein
MMNBELJE_00402	CDS	354				hypothetical protein
MMNBELJE_00403	CDS	1191	triA	3.5.4.45		Melamine deaminase
MMNBELJE_00404	CDS	657	ribD2	1.1.1.302	COG1985	2,5-diamino-6-ribosylamino-4(3H)-pyrimidinone 5'-phosphate reductase
MMNBELJE_00405	CDS	885	carB_2	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
MMNBELJE_00406	CDS	639	pyrF_2	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
MMNBELJE_00407	CDS	678	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
MMNBELJE_00408	CDS	357				hypothetical protein
MMNBELJE_00409	CDS	435	ywlF	5.3.1.-	COG0698	Putative sugar phosphate isomerase YwlF
MMNBELJE_00410	CDS	384				hypothetical protein
MMNBELJE_00411	CDS	396				hypothetical protein
MMNBELJE_00412	CDS	384	btuD	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
MMNBELJE_00413	CDS	711				hypothetical protein
MMNBELJE_00414	CDS	480				hypothetical protein
MMNBELJE_00415	CDS	816				hypothetical protein
MMNBELJE_00416	CDS	279	phhB	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
MMNBELJE_00417	CDS	345	pipB2		COG1357	Secreted effector protein PipB2
MMNBELJE_00418	CDS	825				hypothetical protein
MMNBELJE_00419	CDS	408	hit		COG0537	Protein hit
MMNBELJE_00420	CDS	312				hypothetical protein
MMNBELJE_00421	CDS	564				hypothetical protein
MMNBELJE_00422	CDS	1050	adhT_2	1.1.1.1		Alcohol dehydrogenase
MMNBELJE_00423	CDS	681				hypothetical protein
MMNBELJE_00424	CDS	579	scpB			Segregation and condensation protein B
MMNBELJE_00425	CDS	384				hypothetical protein
MMNBELJE_00426	CDS	300				hypothetical protein
MMNBELJE_00427	CDS	249				hypothetical protein
MMNBELJE_00428	CDS	957				hypothetical protein
