locus_tag	ftype	length_bp	gene	EC_number	COG	product
IBPCIHCB_00055	tRNA	74				tRNA-Gln(ctg)
IBPCIHCB_00056	CDS	474				hypothetical protein
IBPCIHCB_00057	tRNA	74				tRNA-Glu(ctc)
IBPCIHCB_00058	CDS	534	petC	7.1.1.6		Cytochrome b6-f complex iron-sulfur subunit
IBPCIHCB_00059	CDS	828	petB_1			Cytochrome b6
IBPCIHCB_00060	CDS	753				hypothetical protein
IBPCIHCB_00061	CDS	2697				hypothetical protein
IBPCIHCB_00062	CDS	183				hypothetical protein
IBPCIHCB_00063	CDS	1017				hypothetical protein
IBPCIHCB_00064	CDS	828				hypothetical protein
IBPCIHCB_00065	CDS	348	yfgD		COG1393	putative protein YfgD
IBPCIHCB_00066	CDS	516				hypothetical protein
IBPCIHCB_00067	CDS	1002	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
IBPCIHCB_00068	CDS	3438	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
IBPCIHCB_00069	CDS	990	prsA_1	5.2.1.8		Foldase protein PrsA
IBPCIHCB_00070	CDS	1275	surA_1	5.2.1.8		Chaperone SurA
IBPCIHCB_00071	CDS	1416	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
IBPCIHCB_00072	CDS	1917	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
IBPCIHCB_00073	CDS	2589				hypothetical protein
IBPCIHCB_00074	CDS	1512	selO_1	2.7.7.-	COG0397	Protein adenylyltransferase SelO
IBPCIHCB_00075	CDS	2235				hypothetical protein
IBPCIHCB_00076	CDS	891	nhaR_1		COG0583	Transcriptional activator protein NhaR
IBPCIHCB_00077	CDS	711				hypothetical protein
IBPCIHCB_00078	CDS	564				hypothetical protein
IBPCIHCB_00079	CDS	2592				hypothetical protein
IBPCIHCB_00080	CDS	465				hypothetical protein
IBPCIHCB_00081	CDS	228				hypothetical protein
IBPCIHCB_00082	CDS	603				hypothetical protein
IBPCIHCB_00083	CDS	1191	xerC_1			Tyrosine recombinase XerC
IBPCIHCB_00084	tRNA	74				tRNA-Phe(gaa)
IBPCIHCB_00085	CDS	480	greA		COG0782	Transcription elongation factor GreA
IBPCIHCB_00086	CDS	645	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
IBPCIHCB_00087	CDS	2175	lpxC	3.5.1.108		UDP-3-O-acyl-N-acetylglucosamine deacetylase
IBPCIHCB_00088	CDS	933	yhbE		COG0697	putative inner membrane transporter YhbE
IBPCIHCB_00089	CDS	621	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
IBPCIHCB_00090	CDS	588	hisB	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
IBPCIHCB_00091	CDS	2013	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
IBPCIHCB_00092	CDS	891		2.5.1.10		Farnesyl diphosphate synthase
IBPCIHCB_00093	CDS	888	nhaR_2		COG0583	Transcriptional activator protein NhaR
IBPCIHCB_00094	CDS	2232	icd_1	1.1.1.42	COG2838	Isocitrate dehydrogenase [NADP]
IBPCIHCB_00095	CDS	1650	bicA		COG0659	Bicarbonate transporter BicA
IBPCIHCB_00096	CDS	1326	nhaD		COG1055	Na(+)/H(+) antiporter NhaD
IBPCIHCB_00097	CDS	2622	comEC		COG0658	ComE operon protein 3
IBPCIHCB_00098	CDS	1200	rssB_1			Regulator of RpoS
IBPCIHCB_00099	CDS	276				hypothetical protein
IBPCIHCB_00100	CDS	2052	glmM			Phosphoglucosamine mutase
IBPCIHCB_00101	CDS	1200				hypothetical protein
IBPCIHCB_00102	CDS	510				hypothetical protein
IBPCIHCB_00103	CDS	1092	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
IBPCIHCB_00104	CDS	837	pilQ			Type IV pilus biogenesis and competence protein PilQ
IBPCIHCB_00105	CDS	1113				hypothetical protein
IBPCIHCB_00106	CDS	1674				hypothetical protein
IBPCIHCB_00107	CDS	1482				hypothetical protein
IBPCIHCB_00108	CDS	627				hypothetical protein
IBPCIHCB_00109	CDS	852				hypothetical protein
IBPCIHCB_00110	CDS	981	ftsA_1			Cell division protein FtsA
IBPCIHCB_00111	CDS	267				hypothetical protein
IBPCIHCB_00112	CDS	1239				hypothetical protein
IBPCIHCB_00113	CDS	708	rlmB_1	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
IBPCIHCB_00114	CDS	1053	dusB	1.3.1.-		tRNA-dihydrouridine synthase B
IBPCIHCB_00115	CDS	924	rluD_1	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
IBPCIHCB_00116	CDS	564				hypothetical protein
IBPCIHCB_00117	CDS	624				hypothetical protein
IBPCIHCB_00118	CDS	381	hisI	3.5.4.19		Phosphoribosyl-AMP cyclohydrolase
IBPCIHCB_00119	CDS	879	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
IBPCIHCB_00120	CDS	543				hypothetical protein
IBPCIHCB_00121	CDS	360				hypothetical protein
IBPCIHCB_00122	CDS	420				hypothetical protein
IBPCIHCB_00123	CDS	861				hypothetical protein
IBPCIHCB_00124	CDS	300				hypothetical protein
IBPCIHCB_00125	CDS	228				hypothetical protein
IBPCIHCB_00126	CDS	246				hypothetical protein
IBPCIHCB_00127	CDS	210				hypothetical protein
IBPCIHCB_00128	CDS	1128	mobA	2.7.7.77		Molybdenum cofactor guanylyltransferase
IBPCIHCB_00129	CDS	1215	moeA	2.10.1.1		Molybdopterin molybdenumtransferase
IBPCIHCB_00130	CDS	1620	mpa		COG0464	Proteasome-associated ATPase
IBPCIHCB_00131	CDS	1479	dop	3.4.-.-		Depupylase
IBPCIHCB_00132	CDS	177	ubact			Prokaryotic ubiquitin-like protein UBact
IBPCIHCB_00133	CDS	804	prcB	3.4.25.1	COG0638	Proteasome subunit beta
IBPCIHCB_00134	CDS	1791				hypothetical protein
IBPCIHCB_00135	CDS	483				hypothetical protein
IBPCIHCB_00136	CDS	564	resA_1			Thiol-disulfide oxidoreductase ResA
IBPCIHCB_00137	CDS	438				hypothetical protein
IBPCIHCB_00138	CDS	1011	petB_2			Cytochrome b6
IBPCIHCB_00139	CDS	267				hypothetical protein
IBPCIHCB_00140	CDS	438				hypothetical protein
IBPCIHCB_00141	CDS	765				hypothetical protein
IBPCIHCB_00142	CDS	738	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
IBPCIHCB_00143	CDS	405	folP	2.5.1.15	COG0294	Dihydropteroate synthase
IBPCIHCB_00144	CDS	1419				hypothetical protein
IBPCIHCB_00145	CDS	423				hypothetical protein
IBPCIHCB_00146	CDS	225				hypothetical protein
IBPCIHCB_00147	CDS	2304	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
IBPCIHCB_00148	CDS	675				hypothetical protein
IBPCIHCB_00149	CDS	183	rpmF		COG0333	50S ribosomal protein L32
IBPCIHCB_00150	CDS	1137	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
IBPCIHCB_00151	CDS	1017	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
IBPCIHCB_00152	CDS	249				hypothetical protein
IBPCIHCB_00153	CDS	708				hypothetical protein
IBPCIHCB_00154	CDS	531	tig_1	5.2.1.8		Trigger factor
IBPCIHCB_00155	CDS	639	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
IBPCIHCB_00156	CDS	1248	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
IBPCIHCB_00157	CDS	2409	lon_1	3.4.21.53	COG0466	Lon protease
IBPCIHCB_00158	CDS	1446				hypothetical protein
IBPCIHCB_00159	CDS	1065				hypothetical protein
IBPCIHCB_00160	CDS	483				hypothetical protein
IBPCIHCB_00161	CDS	255				hypothetical protein
IBPCIHCB_00162	CDS	429	fur_1		COG0735	Ferric uptake regulation protein
IBPCIHCB_00163	CDS	2058				hypothetical protein
IBPCIHCB_00164	CDS	1539				hypothetical protein
IBPCIHCB_00165	CDS	615				hypothetical protein
IBPCIHCB_00166	CDS	1254	fabF_1	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
IBPCIHCB_00167	CDS	753	lipM	2.3.1.181	COG0095	Octanoyltransferase LipM
IBPCIHCB_00168	CDS	1146	egtB_1	1.14.99.50		Hercynine oxygenase
IBPCIHCB_00169	CDS	537				hypothetical protein
IBPCIHCB_00170	CDS	555				hypothetical protein
IBPCIHCB_00171	CDS	633				hypothetical protein
IBPCIHCB_00172	CDS	198				hypothetical protein
IBPCIHCB_00173	CDS	1302				hypothetical protein
IBPCIHCB_00174	CDS	960				hypothetical protein
IBPCIHCB_00175	CDS	669				hypothetical protein
IBPCIHCB_00176	CDS	1914	speA	4.1.1.19		Biosynthetic arginine decarboxylase
IBPCIHCB_00177	CDS	438				hypothetical protein
IBPCIHCB_00178	CDS	264				hypothetical protein
IBPCIHCB_00179	CDS	561				hypothetical protein
IBPCIHCB_00180	CDS	846	ycf3_1			Photosystem I assembly protein Ycf3
IBPCIHCB_00181	CDS	702	tam_1	2.1.1.144		Trans-aconitate 2-methyltransferase
IBPCIHCB_00182	CDS	1008	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
IBPCIHCB_00183	CDS	2634	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
IBPCIHCB_00184	CDS	366				hypothetical protein
IBPCIHCB_00185	CDS	393	smpB		COG0691	SsrA-binding protein
IBPCIHCB_00186	CDS	786	flA	2.5.1.63	COG1912	5'-fluoro-5'-deoxy-adenosine synthase
IBPCIHCB_00187	CDS	1353	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
IBPCIHCB_00188	CDS	867	pseB	4.2.1.115	COG1086	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
IBPCIHCB_00189	CDS	1209	arnB_1	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
IBPCIHCB_00190	CDS	1509				hypothetical protein
IBPCIHCB_00191	CDS	1056	pseI	2.5.1.97	COG2089	Pseudaminic acid synthase
IBPCIHCB_00192	CDS	951	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
IBPCIHCB_00193	CDS	585	nudF	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
IBPCIHCB_00194	CDS	933	fcl	1.1.1.271	COG0451	GDP-L-fucose synthase
IBPCIHCB_00195	CDS	1233				hypothetical protein
IBPCIHCB_00196	CDS	519	atpF			ATP synthase subunit b
IBPCIHCB_00197	CDS	222	atpH			ATP synthase subunit c
IBPCIHCB_00198	CDS	732	atpB		COG0356	ATP synthase subunit a
IBPCIHCB_00199	CDS	327				hypothetical protein
IBPCIHCB_00200	CDS	1020				hypothetical protein
IBPCIHCB_00201	CDS	903				hypothetical protein
IBPCIHCB_00202	CDS	1950	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
IBPCIHCB_00203	CDS	1392	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
IBPCIHCB_00204	CDS	1527				hypothetical protein
IBPCIHCB_00205	CDS	246				hypothetical protein
IBPCIHCB_00206	CDS	462				hypothetical protein
IBPCIHCB_00207	CDS	963	pleD_1			Response regulator PleD
IBPCIHCB_00208	CDS	2031	ligA	6.5.1.2		DNA ligase
IBPCIHCB_00209	CDS	1413	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
IBPCIHCB_00210	CDS	1467				hypothetical protein
IBPCIHCB_00211	CDS	468				hypothetical protein
IBPCIHCB_00212	CDS	291				hypothetical protein
IBPCIHCB_00213	CDS	732	rgtE	2.4.1.-	COG0463	Dodecaprenyl-phosphate galacturonate synthase
IBPCIHCB_00214	CDS	1047	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
IBPCIHCB_00215	CDS	1110				hypothetical protein
IBPCIHCB_00216	CDS	417				hypothetical protein
IBPCIHCB_00217	CDS	258				hypothetical protein
IBPCIHCB_00218	CDS	270				hypothetical protein
IBPCIHCB_00219	CDS	396	arcB	2.7.13.3	COG0642	Aerobic respiration control sensor protein ArcB
IBPCIHCB_00220	CDS	309				hypothetical protein
IBPCIHCB_00221	CDS	1305	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
IBPCIHCB_00222	CDS	1587	lpxD_1	2.3.1.191		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
IBPCIHCB_00223	CDS	930	rmlD	1.1.1.133		dTDP-4-dehydrorhamnose reductase
IBPCIHCB_00224	CDS	891	rfbA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 1
IBPCIHCB_00225	CDS	1065	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
IBPCIHCB_00226	CDS	1008				hypothetical protein
IBPCIHCB_00227	CDS	438	bcp_2	1.11.1.15	COG1225	Putative peroxiredoxin bcp
IBPCIHCB_00228	CDS	948	cheB_1	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
IBPCIHCB_00229	CDS	696	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
IBPCIHCB_00230	CDS	1377	radA	3.6.4.-	COG1066	DNA repair protein RadA
IBPCIHCB_00231	CDS	1713				hypothetical protein
IBPCIHCB_00232	CDS	1149	pal_1			Peptidoglycan-associated lipoprotein
IBPCIHCB_00233	CDS	1389	tolB		COG0823	Tol-Pal system protein TolB
IBPCIHCB_00234	CDS	1497				hypothetical protein
IBPCIHCB_00235	CDS	402	exbD		COG0848	Biopolymer transport protein ExbD
IBPCIHCB_00236	CDS	768	tolQ_1		COG0811	Tol-Pal system protein TolQ
IBPCIHCB_00237	CDS	1062				hypothetical protein
IBPCIHCB_00238	CDS	1404	patA_1	2.3.1.-	COG1696	Peptidoglycan O-acetyltransferase
IBPCIHCB_00239	CDS	1473	aroE	1.1.1.25		Shikimate dehydrogenase (NADP(+))
IBPCIHCB_00240	CDS	147				hypothetical protein
IBPCIHCB_00241	CDS	717	ccmC		COG0755	Heme exporter protein C
IBPCIHCB_00242	CDS	624	resA_2			Thiol-disulfide oxidoreductase ResA
IBPCIHCB_00243	CDS	417				hypothetical protein
IBPCIHCB_00244	CDS	1425	patA_2	2.3.1.-	COG1696	Peptidoglycan O-acetyltransferase
IBPCIHCB_00245	CDS	1092				hypothetical protein
IBPCIHCB_00246	CDS	273				hypothetical protein
IBPCIHCB_00247	CDS	354				hypothetical protein
IBPCIHCB_00248	CDS	255				hypothetical protein
IBPCIHCB_00249	CDS	732				hypothetical protein
IBPCIHCB_00250	CDS	372	cheY_1		COG0784	Chemotaxis protein CheY 
IBPCIHCB_00251	CDS	825	cheR2	2.1.1.80		Chemotaxis protein methyltransferase Cher2
IBPCIHCB_00252	CDS	465				hypothetical protein
IBPCIHCB_00253	CDS	453				hypothetical protein
IBPCIHCB_00254	CDS	543				hypothetical protein
IBPCIHCB_00255	CDS	2328	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
IBPCIHCB_00256	CDS	1254	cinA		COG1058	Putative competence-damage inducible protein
IBPCIHCB_00257	CDS	465				hypothetical protein
IBPCIHCB_00258	CDS	1161				hypothetical protein
IBPCIHCB_00259	CDS	3177	egtB_2	1.14.99.50		Hercynine oxygenase
IBPCIHCB_00260	CDS	531	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
IBPCIHCB_00261	CDS	657	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
IBPCIHCB_00262	CDS	378	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
IBPCIHCB_00263	CDS	954	lpxP	2.3.1.242	COG1560	Lipid A biosynthesis palmitoleoyltransferase
IBPCIHCB_00264	CDS	1935	ppiD	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase D
IBPCIHCB_00265	CDS	1155	htrA			Putative serine protease HtrA
IBPCIHCB_00266	CDS	3687				hypothetical protein
IBPCIHCB_00267	CDS	921				hypothetical protein
IBPCIHCB_00268	CDS	1173	colD	4.2.1.168		GDP-4-keto-6-deoxy-D-mannose 3-dehydratase
IBPCIHCB_00269	CDS	717	hddC	2.7.7.71		D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase
IBPCIHCB_00270	CDS	1005	hddA_1	2.7.1.168		D-glycero-alpha-D-manno-heptose 7-phosphate kinase
IBPCIHCB_00271	CDS	933	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
IBPCIHCB_00272	CDS	1038	bfmBAB	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
IBPCIHCB_00273	CDS	1020	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
IBPCIHCB_00274	CDS	1506	bchE_1	1.21.98.3		Anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase
IBPCIHCB_00275	CDS	219				hypothetical protein
IBPCIHCB_00276	CDS	1353				hypothetical protein
IBPCIHCB_00277	CDS	912				hypothetical protein
IBPCIHCB_00278	CDS	1491		2.1.1.72	COG0286	putative type I restriction enzymeP M protein
IBPCIHCB_00279	tmRNA	362	ssrA			transfer-messenger RNA, SsrA
IBPCIHCB_00280	CDS	330				hypothetical protein
IBPCIHCB_00281	CDS	417				hypothetical protein
IBPCIHCB_00282	CDS	651	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
IBPCIHCB_00283	CDS	1350				hypothetical protein
IBPCIHCB_00284	CDS	648				hypothetical protein
IBPCIHCB_00285	CDS	2427	clpC		COG0542	Negative regulator of genetic competence ClpC/MecB
IBPCIHCB_00286	CDS	2286	bamA		COG4775	Outer membrane protein assembly factor BamA
IBPCIHCB_00287	CDS	498				hypothetical protein
IBPCIHCB_00288	CDS	432	fabZ_1	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
IBPCIHCB_00289	CDS	777	lpxA	2.3.1.129		Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
IBPCIHCB_00290	CDS	969	yceM	1.-.-.-	COG0673	Putative oxidoreductase YceM
IBPCIHCB_00291	CDS	282				hypothetical protein
IBPCIHCB_00292	CDS	246				hypothetical protein
IBPCIHCB_00293	CDS	912				hypothetical protein
IBPCIHCB_00294	CDS	1005				Zinc-type alcohol dehydrogenase-like protein
IBPCIHCB_00295	CDS	1059		3.1.4.-	COG3437	putative cyclic di-GMP phosphodiesterase
IBPCIHCB_00296	CDS	1119				hypothetical protein
IBPCIHCB_00297	CDS	849	strE	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
IBPCIHCB_00298	CDS	405	wbjC	1.1.1.367		UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose reductase
IBPCIHCB_00299	CDS	783				hypothetical protein
IBPCIHCB_00300	CDS	1056	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
IBPCIHCB_00301	CDS	1023				hypothetical protein
IBPCIHCB_00302	CDS	912				hypothetical protein
IBPCIHCB_00303	CDS	1875				hypothetical protein
IBPCIHCB_00304	CDS	258				hypothetical protein
IBPCIHCB_00305	CDS	114				hypothetical protein
IBPCIHCB_00306	CDS	249				hypothetical protein
IBPCIHCB_00307	CDS	663	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
IBPCIHCB_00308	CDS	657	tesA	3.1.1.1	COG2755	Esterase TesA
IBPCIHCB_00309	CDS	774				hypothetical protein
IBPCIHCB_00310	CDS	297				hypothetical protein
IBPCIHCB_00311	CDS	675				hypothetical protein
IBPCIHCB_00312	CDS	1476				hypothetical protein
IBPCIHCB_00313	CDS	171				hypothetical protein
IBPCIHCB_00314	CDS	588				hypothetical protein
IBPCIHCB_00315	CDS	1653				hypothetical protein
IBPCIHCB_00316	CDS	1002	ccp_1	1.11.1.5	COG1858	Cytochrome c551 peroxidase
IBPCIHCB_00317	CDS	1065				hypothetical protein
IBPCIHCB_00318	CDS	1002	egtD	2.1.1.44	COG4301	Histidine N-alpha-methyltransferase
IBPCIHCB_00319	CDS	282	ppiC	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
IBPCIHCB_00320	CDS	879			COG0628	Putative transport protein
IBPCIHCB_00321	CDS	879	xerD			Tyrosine recombinase XerD
IBPCIHCB_00322	CDS	531				hypothetical protein
IBPCIHCB_00323	CDS	1830	hndC	1.12.1.3	COG1145	NADP-reducing hydrogenase subunit HndC
IBPCIHCB_00324	CDS	384				hypothetical protein
IBPCIHCB_00325	CDS	525	pyrE	2.4.2.10		Orotate phosphoribosyltransferase
IBPCIHCB_00326	CDS	684	pcm_1	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
IBPCIHCB_00327	CDS	912	ftsX		COG2177	Cell division protein FtsX
IBPCIHCB_00328	CDS	1185	envC		COG4942	Murein hydrolase activator EnvC
IBPCIHCB_00329	CDS	438				hypothetical protein
IBPCIHCB_00330	CDS	1023	mreB_1			Cell shape-determining protein MreB
IBPCIHCB_00331	CDS	828	mreC		COG1792	Cell shape-determining protein MreC
IBPCIHCB_00332	CDS	774				hypothetical protein
IBPCIHCB_00333	CDS	810	zraS_1	2.7.13.3		Sensor protein ZraS
IBPCIHCB_00334	CDS	1485				hypothetical protein
IBPCIHCB_00335	CDS	669	flgD		COG1843	Basal-body rod modification protein FlgD
IBPCIHCB_00336	CDS	1269	flgE		COG1749	Flagellar hook protein FlgE
IBPCIHCB_00337	CDS	909				hypothetical protein
IBPCIHCB_00338	CDS	708		1.8.3.7	COG1262	Formylglycine-generating enzyme
IBPCIHCB_00339	CDS	1704				hypothetical protein
IBPCIHCB_00340	CDS	762				hypothetical protein
IBPCIHCB_00341	CDS	984	murG_1	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
IBPCIHCB_00342	CDS	957				hypothetical protein
IBPCIHCB_00343	CDS	615				hypothetical protein
IBPCIHCB_00344	CDS	564				hypothetical protein
IBPCIHCB_00345	CDS	285				hypothetical protein
IBPCIHCB_00346	CDS	390	tolR			Tol-Pal system protein TolR
IBPCIHCB_00347	CDS	546	tolQ_2			Tol-Pal system protein TolQ
IBPCIHCB_00348	CDS	819	tagG		COG1682	Teichoic acid translocation permease protein TagG
IBPCIHCB_00349	CDS	573	cysC	2.7.1.25	COG0529	Adenylyl-sulfate kinase
IBPCIHCB_00350	CDS	768	gph_1	3.1.3.18		Phosphoglycolate phosphatase
IBPCIHCB_00351	CDS	951	msrP_1	1.8.5.-	COG2041	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
IBPCIHCB_00352	CDS	324	cutA		COG1324	Divalent-cation tolerance protein CutA
IBPCIHCB_00353	CDS	453				hypothetical protein
IBPCIHCB_00354	CDS	1620	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
IBPCIHCB_00355	CDS	477				hypothetical protein
IBPCIHCB_00356	CDS	1437	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
IBPCIHCB_00357	CDS	741	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
IBPCIHCB_00358	CDS	243				hypothetical protein
IBPCIHCB_00359	CDS	207				hypothetical protein
IBPCIHCB_00360	CDS	672	mltC	4.2.2.-		Membrane-bound lytic murein transglycosylase C
IBPCIHCB_00361	CDS	237				hypothetical protein
IBPCIHCB_00362	CDS	393				hypothetical protein
IBPCIHCB_00363	CDS	414	hcaC			3-phenylpropionate/cinnamic acid dioxygenase ferredoxin subunit
