locus_tag	ftype	length_bp	gene	EC_number	COG	product
EKJGBAAD_00148	CDS	1401	mnmG			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
EKJGBAAD_00149	CDS	1311	pdp	2.4.2.2		Pyrimidine-nucleoside phosphorylase
EKJGBAAD_00150	CDS	543	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
EKJGBAAD_00151	CDS	1089	apbC		COG0489	Iron-sulfur cluster carrier protein
EKJGBAAD_00152	CDS	306				hypothetical protein
EKJGBAAD_00153	CDS	876	cckA			Sensor kinase CckA
EKJGBAAD_00154	CDS	489				hypothetical protein
EKJGBAAD_00155	CDS	681	rsmG	2.1.1.170		Ribosomal RNA small subunit methyltransferase G
EKJGBAAD_00156	CDS	216				hypothetical protein
EKJGBAAD_00157	CDS	582				hypothetical protein
EKJGBAAD_00158	CDS	855				hypothetical protein
EKJGBAAD_00159	CDS	711				hypothetical protein
EKJGBAAD_00160	CDS	1425	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
EKJGBAAD_00161	CDS	1155	phoR	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
EKJGBAAD_00162	CDS	261				hypothetical protein
EKJGBAAD_00163	CDS	1908				hypothetical protein
EKJGBAAD_00164	CDS	750	glgA	2.4.1.21	COG0297	Glycogen synthase
EKJGBAAD_00165	CDS	435				hypothetical protein
EKJGBAAD_00166	CDS	1320				hypothetical protein
EKJGBAAD_00167	CDS	528	aviRb	2.1.1.208		23S rRNA (uridine(2479)-2'-O)-methyltransferase
EKJGBAAD_00168	CDS	369				hypothetical protein
EKJGBAAD_00169	CDS	1209				hypothetical protein
EKJGBAAD_00170	CDS	360	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
EKJGBAAD_00171	CDS	1251				hypothetical protein
EKJGBAAD_00172	CDS	372				hypothetical protein
EKJGBAAD_00173	CDS	312				hypothetical protein
EKJGBAAD_00174	CDS	399				hypothetical protein
EKJGBAAD_00175	CDS	459				hypothetical protein
EKJGBAAD_00176	CDS	597				hypothetical protein
EKJGBAAD_00177	CDS	1029				hypothetical protein
EKJGBAAD_00178	CDS	471				hypothetical protein
EKJGBAAD_00179	CDS	1071	atoC		COG2204	Regulatory protein AtoC
EKJGBAAD_00180	CDS	213				hypothetical protein
EKJGBAAD_00181	CDS	204				hypothetical protein
EKJGBAAD_00182	CDS	333	pstS		COG0226	Phosphate-binding protein PstS
EKJGBAAD_00183	CDS	1242				hypothetical protein
EKJGBAAD_00184	CDS	681				hypothetical protein
EKJGBAAD_00185	CDS	981				hypothetical protein
EKJGBAAD_00186	CDS	480	ywlF	5.3.1.-	COG0698	Putative sugar phosphate isomerase YwlF
EKJGBAAD_00187	CDS	522	rlmM	2.1.1.186		Ribosomal RNA large subunit methyltransferase M
EKJGBAAD_00188	CDS	840	birA	6.3.4.15		Bifunctional ligase/repressor BirA
EKJGBAAD_00189	CDS	609				hypothetical protein
EKJGBAAD_00190	CDS	270				hypothetical protein
EKJGBAAD_00191	CDS	423				hypothetical protein
EKJGBAAD_00192	CDS	615	sodA	1.15.1.1		Superoxide dismutase [Mn]
EKJGBAAD_00193	CDS	909				hypothetical protein
EKJGBAAD_00194	CDS	675				hypothetical protein
EKJGBAAD_00195	CDS	480				hypothetical protein
EKJGBAAD_00196	CDS	345				hypothetical protein
EKJGBAAD_00197	CDS	711	rex		COG2344	Redox-sensing transcriptional repressor Rex
EKJGBAAD_00198	CDS	273				hypothetical protein
EKJGBAAD_00199	CDS	390				hypothetical protein
EKJGBAAD_00200	CDS	258				hypothetical protein
EKJGBAAD_00201	CDS	252				hypothetical protein
EKJGBAAD_00202	CDS	1926	mdtB			Multidrug resistance protein MdtB
EKJGBAAD_00203	CDS	903	ychF		COG0012	Ribosome-binding ATPase YchF
EKJGBAAD_00204	CDS	1005				hypothetical protein
EKJGBAAD_00205	CDS	516	epsE		COG2804	Type II secretion system protein E
EKJGBAAD_00206	CDS	183				hypothetical protein
EKJGBAAD_00207	CDS	1479	puuC	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
EKJGBAAD_00208	CDS	567	ce	5.1.3.11		Cellobiose 2-epimerase
EKJGBAAD_00209	CDS	483				hypothetical protein
EKJGBAAD_00210	CDS	564				hypothetical protein
EKJGBAAD_00211	CDS	204				hypothetical protein
EKJGBAAD_00212	CDS	447				hypothetical protein
EKJGBAAD_00213	CDS	1338	rssB_1			Regulator of RpoS
EKJGBAAD_00214	CDS	819				hypothetical protein
EKJGBAAD_00215	CDS	249	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
EKJGBAAD_00216	CDS	603	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
EKJGBAAD_00217	CDS	438	trmH	2.1.1.34	COG0566	tRNA (guanosine(18)-2'-O)-methyltransferase
EKJGBAAD_00218	CDS	615				hypothetical protein
EKJGBAAD_00219	CDS	762				hypothetical protein
EKJGBAAD_00220	CDS	1110				hypothetical protein
EKJGBAAD_00221	CDS	693				hypothetical protein
EKJGBAAD_00222	CDS	639	gmk	2.7.4.8		Guanylate kinase
EKJGBAAD_00223	CDS	549	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
EKJGBAAD_00224	CDS	1032				hypothetical protein
EKJGBAAD_00225	CDS	645				hypothetical protein
EKJGBAAD_00226	CDS	819				hypothetical protein
EKJGBAAD_00227	CDS	1266	rssB_2			Regulator of RpoS
EKJGBAAD_00228	CDS	1278				hypothetical protein
EKJGBAAD_00229	CDS	1062				hypothetical protein
EKJGBAAD_00230	CDS	630				hypothetical protein
EKJGBAAD_00231	CDS	411				hypothetical protein
EKJGBAAD_00232	CDS	759	sdcS			Sodium-dependent dicarboxylate transporter SdcS
EKJGBAAD_00233	CDS	753	pyrH	2.7.4.22	COG0528	Uridylate kinase
EKJGBAAD_00234	CDS	690	tsf		COG0264	Elongation factor Ts
EKJGBAAD_00235	CDS	912	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
EKJGBAAD_00236	CDS	429				hypothetical protein
EKJGBAAD_00237	CDS	1062	sasA	2.7.-.-		Adaptive-response sensory-kinase SasA
EKJGBAAD_00238	CDS	1161	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
EKJGBAAD_00239	CDS	339	glnB		COG0347	Nitrogen regulatory protein P-II
EKJGBAAD_00240	CDS	942				hypothetical protein
EKJGBAAD_00241	CDS	336				hypothetical protein
EKJGBAAD_00242	CDS	1119	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
EKJGBAAD_00243	CDS	1410	bamB_2			Outer membrane protein assembly factor BamB
EKJGBAAD_00244	CDS	471				hypothetical protein
EKJGBAAD_00245	CDS	330				hypothetical protein
EKJGBAAD_00246	CDS	786				hypothetical protein
EKJGBAAD_00247	CDS	231				hypothetical protein
EKJGBAAD_00248	CDS	393	qseF		COG2204	Transcriptional regulatory protein QseF
EKJGBAAD_00249	CDS	306	lsrG	5.3.1.32	COG1359	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase
EKJGBAAD_00250	CDS	1200	gbsB	1.1.1.-	COG1454	Choline dehydrogenase
EKJGBAAD_00251	CDS	270				hypothetical protein
EKJGBAAD_00252	CDS	627				hypothetical protein
EKJGBAAD_00253	CDS	399	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
EKJGBAAD_00254	CDS	285				hypothetical protein
EKJGBAAD_00255	CDS	1254	mdeA	4.4.1.11		L-methionine gamma-lyase
EKJGBAAD_00256	CDS	645				hypothetical protein
EKJGBAAD_00257	CDS	153				hypothetical protein
EKJGBAAD_00258	CDS	384				hypothetical protein
EKJGBAAD_00259	CDS	1311				hypothetical protein
EKJGBAAD_00260	CDS	306	lpdA	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
EKJGBAAD_00261	CDS	699				hypothetical protein
EKJGBAAD_00262	CDS	462				hypothetical protein
EKJGBAAD_00263	CDS	648				hypothetical protein
EKJGBAAD_00264	CDS	720				hypothetical protein
EKJGBAAD_00265	CDS	576				hypothetical protein
EKJGBAAD_00266	CDS	1698	bamB_3			Outer membrane protein assembly factor BamB
EKJGBAAD_00267	CDS	390				hypothetical protein
EKJGBAAD_00268	CDS	1287				hypothetical protein
EKJGBAAD_00269	CDS	975				hypothetical protein
EKJGBAAD_00270	CDS	270				hypothetical protein
EKJGBAAD_00271	CDS	171				hypothetical protein
EKJGBAAD_00272	CDS	519	tpx	1.11.1.15	COG2077	Thiol peroxidase
EKJGBAAD_00273	CDS	447				hypothetical protein
EKJGBAAD_00274	CDS	840				hypothetical protein
EKJGBAAD_00275	CDS	435	recD	3.1.11.5	COG0507	RecBCD enzyme subunit RecD
EKJGBAAD_00276	CDS	558				hypothetical protein
EKJGBAAD_00277	CDS	240				hypothetical protein
EKJGBAAD_00278	CDS	915				hypothetical protein
EKJGBAAD_00279	CDS	1242				hypothetical protein
EKJGBAAD_00280	CDS	1104	cheB	3.1.1.61	COG2201	Protein-glutamate methylesterase/protein-glutamine glutaminase
EKJGBAAD_00281	CDS	822	cheR1	2.1.1.80		Chemotaxis protein methyltransferase 1
EKJGBAAD_00282	CDS	501				hypothetical protein
EKJGBAAD_00283	CDS	750				hypothetical protein
EKJGBAAD_00284	CDS	1410				hypothetical protein
EKJGBAAD_00285	CDS	324	infC		COG0290	Translation initiation factor IF-3
EKJGBAAD_00286	CDS	1443	scpA			Segregation and condensation protein A
EKJGBAAD_00287	CDS	894	tauB	7.6.2.7	COG4525	Taurine import ATP-binding protein TauB
EKJGBAAD_00288	CDS	837				hypothetical protein
EKJGBAAD_00289	CDS	216	TOP6A	5.6.2.2		DNA topoisomerase 6 subunit A
EKJGBAAD_00290	CDS	216	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
EKJGBAAD_00291	CDS	597	hisB	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
EKJGBAAD_00292	CDS	672	pfp	2.7.1.90	COG0205	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
EKJGBAAD_00293	CDS	555	cheW		COG0835	Chemotaxis protein CheW
EKJGBAAD_00294	CDS	1212				hypothetical protein
EKJGBAAD_00295	CDS	1491	fucP		COG0738	L-fucose-proton symporter
EKJGBAAD_00296	CDS	981				hypothetical protein
EKJGBAAD_00297	CDS	579				hypothetical protein
EKJGBAAD_00298	CDS	441				hypothetical protein
EKJGBAAD_00299	CDS	738	xylB	2.7.1.17		Xylulose kinase
EKJGBAAD_00300	CDS	492				hypothetical protein
EKJGBAAD_00301	CDS	633	oppC		COG1173	Oligopeptide transport system permease protein OppC
EKJGBAAD_00302	CDS	1023	dppD		COG0444	Dipeptide transport ATP-binding protein DppD
EKJGBAAD_00303	CDS	972		5.1.1.8		4-hydroxyproline 2-epimerase
EKJGBAAD_00304	CDS	396				hypothetical protein
EKJGBAAD_00305	CDS	300	ribA	3.5.4.25	COG0807	GTP cyclohydrolase-2
EKJGBAAD_00306	CDS	1038				hypothetical protein
EKJGBAAD_00307	CDS	756				hypothetical protein
EKJGBAAD_00308	CDS	603	tdk	2.7.1.21		Thymidine kinase
EKJGBAAD_00309	CDS	1116				hypothetical protein
EKJGBAAD_00310	CDS	861				hypothetical protein
EKJGBAAD_00311	CDS	357				hypothetical protein
EKJGBAAD_00312	CDS	651				hypothetical protein
EKJGBAAD_00313	CDS	327				hypothetical protein
EKJGBAAD_00314	CDS	276				hypothetical protein
EKJGBAAD_00315	CDS	804				hypothetical protein
EKJGBAAD_00316	CDS	309				hypothetical protein
EKJGBAAD_00317	CDS	711	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
EKJGBAAD_00318	CDS	1386				hypothetical protein
EKJGBAAD_00319	CDS	1029				hypothetical protein
EKJGBAAD_00320	CDS	552				hypothetical protein
EKJGBAAD_00321	CDS	654				hypothetical protein
EKJGBAAD_00322	CDS	168				hypothetical protein
EKJGBAAD_00323	CDS	1470				hypothetical protein
EKJGBAAD_00324	CDS	384				hypothetical protein
EKJGBAAD_00325	CDS	237				hypothetical protein
EKJGBAAD_00326	CDS	666	gph	3.1.3.18		Phosphoglycolate phosphatase
EKJGBAAD_00327	CDS	1134				hypothetical protein
EKJGBAAD_00328	CDS	1452				hypothetical protein
EKJGBAAD_00329	CDS	1014				hypothetical protein
EKJGBAAD_00330	CDS	213				hypothetical protein
EKJGBAAD_00331	CDS	1284	serS	6.1.1.11	COG0172	Serine--tRNA ligase
EKJGBAAD_00332	CDS	993				hypothetical protein
EKJGBAAD_00333	CDS	387				hypothetical protein
EKJGBAAD_00334	CDS	1959	cadA	3.6.3.3	COG2217	Cadmium, zinc and cobalt-transporting ATPase
EKJGBAAD_00335	CDS	237				hypothetical protein
EKJGBAAD_00336	CDS	1164				hypothetical protein
EKJGBAAD_00337	CDS	891				hypothetical protein
EKJGBAAD_00338	CDS	1149				hypothetical protein
EKJGBAAD_00339	CDS	315				hypothetical protein
EKJGBAAD_00340	CDS	1188	galK	2.7.1.6	COG0153	Galactokinase
EKJGBAAD_00341	CDS	513				hypothetical protein
EKJGBAAD_00342	CDS	1011				hypothetical protein
EKJGBAAD_00343	CDS	1512	secA1			Protein translocase subunit SecA 1
EKJGBAAD_00344	CDS	804	dnaA			Chromosomal replication initiator protein DnaA
EKJGBAAD_00345	CDS	270				hypothetical protein
EKJGBAAD_00346	CDS	525	nifS	2.8.1.7	COG1104	Cysteine desulfurase NifS
EKJGBAAD_00347	CDS	924				hypothetical protein
EKJGBAAD_00348	CDS	1278				hypothetical protein
EKJGBAAD_00349	CDS	516	ftnA	1.16.3.2	COG1528	Bacterial non-heme ferritin
EKJGBAAD_00350	CDS	408		1.-.-.-		putative oxidoreductase
EKJGBAAD_00351	CDS	582				hypothetical protein
EKJGBAAD_00352	CDS	675				hypothetical protein
EKJGBAAD_00353	CDS	471				hypothetical protein
EKJGBAAD_00354	CDS	627				hypothetical protein
EKJGBAAD_00355	CDS	1269				hypothetical protein
EKJGBAAD_00356	CDS	1038				hypothetical protein
EKJGBAAD_00357	CDS	1287	bamB_4			Outer membrane protein assembly factor BamB
EKJGBAAD_00358	CDS	894	hemN	1.3.98.3		Oxygen-independent coproporphyrinogen III oxidase
EKJGBAAD_00359	CDS	906				hypothetical protein
EKJGBAAD_00360	CDS	1194	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
EKJGBAAD_00361	CDS	168				hypothetical protein
EKJGBAAD_00362	CDS	282				hypothetical protein
EKJGBAAD_00363	CDS	831	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
EKJGBAAD_00364	CDS	1695				hypothetical protein
EKJGBAAD_00365	CDS	393				hypothetical protein
EKJGBAAD_00366	CDS	804				hypothetical protein
EKJGBAAD_00367	CDS	1224	nadB	1.4.3.16	COG0029	L-aspartate oxidase
EKJGBAAD_00368	CDS	2451				hypothetical protein
EKJGBAAD_00369	CDS	234				hypothetical protein
EKJGBAAD_00370	CDS	1080				hypothetical protein
EKJGBAAD_00371	CDS	324	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
EKJGBAAD_00372	CDS	243				hypothetical protein
EKJGBAAD_00373	CDS	507				hypothetical protein
EKJGBAAD_00374	CDS	333				hypothetical protein
EKJGBAAD_00375	CDS	690				hypothetical protein
EKJGBAAD_00376	CDS	1470		3.1.6.-		Ulvan-active sulfatase
EKJGBAAD_00377	CDS	258				hypothetical protein
EKJGBAAD_00378	CDS	465	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
EKJGBAAD_00379	CDS	729	elmMIII	2.1.1.307		8-demethyl-8-(2,3-dimethoxy-alpha-L-rhamnosyl)-tetracenomycin-C 4'-O-methyltransferase
EKJGBAAD_00380	CDS	765	pyk	2.7.1.40		Pyruvate kinase
EKJGBAAD_00381	CDS	477				hypothetical protein
EKJGBAAD_00382	CDS	1044				hypothetical protein
EKJGBAAD_00383	CDS	1419	mnmE_1	3.6.-.-	COG0486	tRNA modification GTPase MnmE
EKJGBAAD_00384	CDS	585				hypothetical protein
EKJGBAAD_00385	CDS	630				hypothetical protein
EKJGBAAD_00386	CDS	687				hypothetical protein
EKJGBAAD_00387	CDS	729	regX3		COG0745	Sensory transduction protein regX3
EKJGBAAD_00388	CDS	783	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
EKJGBAAD_00389	CDS	750	purH		COG0138	Bifunctional purine biosynthesis protein PurH
EKJGBAAD_00390	CDS	1371				hypothetical protein
EKJGBAAD_00391	CDS	1206				hypothetical protein
EKJGBAAD_00392	CDS	372				hypothetical protein
EKJGBAAD_00393	CDS	789				hypothetical protein
EKJGBAAD_00394	CDS	531				hypothetical protein
EKJGBAAD_00395	CDS	1179	COQ3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
EKJGBAAD_00396	CDS	1452	purA	6.3.4.4		Adenylosuccinate synthetase
EKJGBAAD_00397	CDS	1593				hypothetical protein
EKJGBAAD_00398	CDS	378				hypothetical protein
EKJGBAAD_00399	CDS	1050	ccpA		COG1609	Catabolite control protein A
EKJGBAAD_00400	CDS	756				hypothetical protein
EKJGBAAD_00401	CDS	1299				hypothetical protein
EKJGBAAD_00402	CDS	483	scpB		COG1386	Segregation and condensation protein B
EKJGBAAD_00403	CDS	846	cca	2.7.7.72		CCA-adding enzyme
EKJGBAAD_00404	CDS	654				hypothetical protein
EKJGBAAD_00405	CDS	930				hypothetical protein
EKJGBAAD_00406	CDS	780				hypothetical protein
EKJGBAAD_00407	CDS	1059				hypothetical protein
EKJGBAAD_00408	CDS	1266				hypothetical protein
EKJGBAAD_00409	CDS	552				hypothetical protein
EKJGBAAD_00410	CDS	561				hypothetical protein
EKJGBAAD_00411	CDS	900				hypothetical protein
