locus_tag	ftype	length_bp	gene	EC_number	COG	product
PFDDNKHH_00139	CDS	948	thiL_1	2.7.4.16		Thiamine-monophosphate kinase
PFDDNKHH_00140	CDS	1107	fadA_1	2.3.1.16		3-ketoacyl-CoA thiolase
PFDDNKHH_00141	CDS	2979	btuB_2			Vitamin B12 transporter BtuB
PFDDNKHH_00142	CDS	1599				hypothetical protein
PFDDNKHH_00143	CDS	918				hypothetical protein
PFDDNKHH_00144	CDS	855				hypothetical protein
PFDDNKHH_00145	CDS	2136				hypothetical protein
PFDDNKHH_00146	CDS	1455				hypothetical protein
PFDDNKHH_00147	CDS	780	gloB_2	3.1.2.6		Hydroxyacylglutathione hydrolase
PFDDNKHH_00148	CDS	450				hypothetical protein
PFDDNKHH_00149	CDS	1224		3.6.4.13	COG0513	putative ATP-dependent RNA helicase
PFDDNKHH_00150	CDS	264				hypothetical protein
PFDDNKHH_00151	CDS	888				hypothetical protein
PFDDNKHH_00152	CDS	2424	bamA			Outer membrane protein assembly factor BamA
PFDDNKHH_00153	CDS	1338				hypothetical protein
PFDDNKHH_00154	CDS	1140	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
PFDDNKHH_00155	CDS	549				hypothetical protein
PFDDNKHH_00156	CDS	750				hypothetical protein
PFDDNKHH_00157	CDS	789	hcaB_2	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
PFDDNKHH_00158	CDS	1773				hypothetical protein
PFDDNKHH_00159	CDS	384				hypothetical protein
PFDDNKHH_00160	CDS	1716				hypothetical protein
PFDDNKHH_00161	CDS	1371	gshB_1	6.3.2.3		Glutathione synthetase
PFDDNKHH_00162	CDS	1035	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
PFDDNKHH_00163	CDS	1032				hypothetical protein
PFDDNKHH_00164	CDS	942	rutD	3.5.1.-		Putative aminoacrylate hydrolase RutD
PFDDNKHH_00165	CDS	789				hypothetical protein
PFDDNKHH_00166	CDS	1908	allB	3.5.2.5		Allantoinase
PFDDNKHH_00167	CDS	768				hypothetical protein
PFDDNKHH_00168	CDS	309				hypothetical protein
PFDDNKHH_00169	CDS	849				hypothetical protein
PFDDNKHH_00170	CDS	2814	btuB_3			Vitamin B12 transporter BtuB
PFDDNKHH_00171	CDS	948	glk	2.7.1.2		Glucokinase
PFDDNKHH_00172	CDS	1566				hypothetical protein
PFDDNKHH_00173	CDS	1020	purR_1			HTH-type transcriptional repressor PurR
PFDDNKHH_00174	CDS	1455	zwf	1.1.1.49		Glucose-6-phosphate 1-dehydrogenase
PFDDNKHH_00175	CDS	273				hypothetical protein
PFDDNKHH_00176	CDS	1002				hypothetical protein
PFDDNKHH_00177	CDS	1227				hypothetical protein
PFDDNKHH_00178	CDS	1005	hemH	4.99.1.1		Ferrochelatase
PFDDNKHH_00179	CDS	915	rhaD_1	1.1.1.377	COG1028	L-rhamnose 1-dehydrogenase (NADP(+))
PFDDNKHH_00180	CDS	1419	betB	1.2.1.8		NAD/NADP-dependent betaine aldehyde dehydrogenase
PFDDNKHH_00181	CDS	342	rbfA_1			Ribosome-binding factor A
PFDDNKHH_00182	CDS	630	infB_1			Translation initiation factor IF-2
PFDDNKHH_00183	CDS	903				hypothetical protein
PFDDNKHH_00184	CDS	1260	murA_1	2.5.1.7		UDP-N-acetylglucosamine 1-carboxyvinyltransferase
PFDDNKHH_00185	CDS	231				hypothetical protein
PFDDNKHH_00186	CDS	618				hypothetical protein
PFDDNKHH_00187	CDS	975				hypothetical protein
PFDDNKHH_00188	CDS	381				hypothetical protein
PFDDNKHH_00189	CDS	714	livG		COG0411	putative branched-chain amino acid transport ATP-binding protein LivG
PFDDNKHH_00190	CDS	390			COG0100	30S ribosomal protein S11
PFDDNKHH_00191	CDS	357			COG0099	30S ribosomal protein S13
PFDDNKHH_00192	CDS	1293	secY		COG0201	Protein translocase subunit SecY
PFDDNKHH_00193	CDS	426				hypothetical protein
PFDDNKHH_00194	CDS	945				hypothetical protein
PFDDNKHH_00195	CDS	1158				hypothetical protein
PFDDNKHH_00196	CDS	1254				hypothetical protein
PFDDNKHH_00197	CDS	765				hypothetical protein
PFDDNKHH_00198	CDS	1596				hypothetical protein
PFDDNKHH_00199	CDS	2640				hypothetical protein
PFDDNKHH_00200	CDS	879	fgd_1	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
PFDDNKHH_00201	tRNA	77				tRNA-Pro(ggg)
PFDDNKHH_00202	CDS	1773		1.18.1.2		Ferredoxin--NADP reductase
PFDDNKHH_00203	CDS	876	ilvE_1	2.6.1.42	COG0115	Putative branched-chain-amino-acid aminotransferase
PFDDNKHH_00204	CDS	492	rimP			Ribosome maturation factor RimP
PFDDNKHH_00205	CDS	1467	nusA			Transcription termination/antitermination protein NusA
PFDDNKHH_00206	CDS	2286	infB_2			Translation initiation factor IF-2
PFDDNKHH_00207	CDS	342	rbfA_2			Ribosome-binding factor A
PFDDNKHH_00208	CDS	840	truB	5.4.99.25	COG0130	putative tRNA pseudouridine synthase B
PFDDNKHH_00209	CDS	270				hypothetical protein
PFDDNKHH_00210	CDS	2091	pnp_1	2.7.7.8		Polyribonucleotide nucleotidyltransferase
PFDDNKHH_00211	CDS	219				hypothetical protein
PFDDNKHH_00212	CDS	228				hypothetical protein
PFDDNKHH_00213	tRNA	77				tRNA-Met(cat)
PFDDNKHH_00214	CDS	1086	OLA1			Obg-like ATPase 1
PFDDNKHH_00215	CDS	573	pth	3.1.1.29		Peptidyl-tRNA hydrolase
PFDDNKHH_00216	CDS	435			COG0080	50S ribosomal protein L11
PFDDNKHH_00217	CDS	528	nusG_1			Transcription termination/antitermination protein NusG
PFDDNKHH_00218	CDS	366				hypothetical protein
PFDDNKHH_00219	tRNA	76				tRNA-Trp(cca)
PFDDNKHH_00220	CDS	1191	tuf_1		COG5256	Elongation factor 1-alpha
PFDDNKHH_00221	tRNA	75				tRNA-Thr(ggt)
PFDDNKHH_00222	tRNA	85				tRNA-Tyr(gta)
PFDDNKHH_00223	CDS	588		1.1.1.336	COG0677	UDP-N-acetyl-D-mannosamine dehydrogenase
PFDDNKHH_00224	CDS	1050				hypothetical protein
PFDDNKHH_00225	CDS	795	scpA			Segregation and condensation protein A
PFDDNKHH_00226	CDS	570	scpB			Segregation and condensation protein B
PFDDNKHH_00227	CDS	735				hypothetical protein
PFDDNKHH_00228	CDS	591				hypothetical protein
PFDDNKHH_00229	CDS	717	rhaD_2	1.1.1.377	COG1028	L-rhamnose 1-dehydrogenase (NADP(+))
PFDDNKHH_00230	CDS	672	gph_1	3.1.3.18		Phosphoglycolate phosphatase
PFDDNKHH_00231	CDS	696	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
PFDDNKHH_00232	CDS	504	infC			Translation initiation factor IF-3
PFDDNKHH_00233	CDS	195				hypothetical protein
PFDDNKHH_00234	CDS	348				hypothetical protein
PFDDNKHH_00235	CDS	438				hypothetical protein
PFDDNKHH_00236	CDS	750	fixA			Protein FixA
PFDDNKHH_00237	CDS	930	fixB			Protein FixB
PFDDNKHH_00238	CDS	408				hypothetical protein
PFDDNKHH_00239	CDS	3384				hypothetical protein
PFDDNKHH_00240	CDS	1665	ade_1	3.5.4.2		Adenine deaminase
PFDDNKHH_00241	CDS	1341	agcS_1		COG1115	Sodium/alanine symporter AgcS
PFDDNKHH_00242	CDS	720				hypothetical protein
PFDDNKHH_00243	CDS	813	psd	4.1.1.65		Phosphatidylserine decarboxylase proenzyme
PFDDNKHH_00244	CDS	1815				hypothetical protein
PFDDNKHH_00245	CDS	438				hypothetical protein
PFDDNKHH_00246	CDS	429				hypothetical protein
PFDDNKHH_00247	CDS	225				hypothetical protein
PFDDNKHH_00248	CDS	1080				hypothetical protein
PFDDNKHH_00249	CDS	351				hypothetical protein
PFDDNKHH_00250	CDS	894				hypothetical protein
PFDDNKHH_00251	CDS	207				hypothetical protein
PFDDNKHH_00252	CDS	396				hypothetical protein
PFDDNKHH_00253	CDS	282				hypothetical protein
PFDDNKHH_00254	CDS	213				hypothetical protein
PFDDNKHH_00255	CDS	321				hypothetical protein
PFDDNKHH_00256	CDS	1086	caiA_2	1.3.8.13		Crotonobetainyl-CoA reductase
PFDDNKHH_00257	CDS	1203	caiA_3	1.3.8.13		Crotonobetainyl-CoA reductase
PFDDNKHH_00258	CDS	1137				hypothetical protein
PFDDNKHH_00259	CDS	993	fgd_2	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
PFDDNKHH_00260	CDS	894				hypothetical protein
PFDDNKHH_00261	CDS	783	hisE	3.6.1.31		Phosphoribosyl-ATP pyrophosphatase
PFDDNKHH_00262	CDS	1140	caiA_4	1.3.8.13		Crotonobetainyl-CoA reductase
PFDDNKHH_00263	CDS	1197	caiA_5	1.3.8.13		Crotonobetainyl-CoA reductase
PFDDNKHH_00264	CDS	1044	adh	1.1.1.1	COG1064	NAD-dependent alcohol dehydrogenase
PFDDNKHH_00265	CDS	753	cobB	2.3.1.286	COG0846	NAD-dependent protein deacetylase
PFDDNKHH_00266	CDS	870	nadK	2.7.1.23		NAD kinase
PFDDNKHH_00267	CDS	540	glpG	3.4.21.105		Rhomboid protease GlpG
PFDDNKHH_00268	CDS	846			COG1208	Bifunctional sugar-1-phosphate nucleotidylyltransferase/acetyltransferase
PFDDNKHH_00269	CDS	975	pyrD	1.3.5.2		Dihydroorotate dehydrogenase (quinone)
PFDDNKHH_00270	CDS	366				hypothetical protein
PFDDNKHH_00271	CDS	1047	aspC	2.6.1.1	COG0436	Aspartate aminotransferase
PFDDNKHH_00272	CDS	1230	hcaD	1.18.1.3		3-phenylpropionate/cinnamic acid dioxygenase ferredoxin--NAD(+) reductase component
PFDDNKHH_00273	CDS	903	hcaB_3	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
PFDDNKHH_00274	CDS	612				hypothetical protein
PFDDNKHH_00275	CDS	1245				hypothetical protein
PFDDNKHH_00276	CDS	2883				hypothetical protein
PFDDNKHH_00277	CDS	306				hypothetical protein
PFDDNKHH_00278	CDS	1278	proS	6.1.1.15	COG0442	Proline--tRNA ligase
PFDDNKHH_00279	CDS	1179	fadA_2	2.3.1.16		3-ketoacyl-CoA thiolase
PFDDNKHH_00280	CDS	1020	recA			Protein RecA
PFDDNKHH_00281	CDS	324				hypothetical protein
PFDDNKHH_00282	CDS	591				hypothetical protein
PFDDNKHH_00283	CDS	684				hypothetical protein
PFDDNKHH_00284	CDS	1200				hypothetical protein
PFDDNKHH_00285	CDS	1314				hypothetical protein
PFDDNKHH_00286	CDS	477	btuE_1	1.11.1.15		Thioredoxin/glutathione peroxidase BtuE
PFDDNKHH_00287	CDS	951	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
PFDDNKHH_00288	CDS	468	mshD	2.3.1.189		Mycothiol acetyltransferase
PFDDNKHH_00289	CDS	321				hypothetical protein
PFDDNKHH_00290	CDS	1656	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
PFDDNKHH_00291	CDS	780		4.2.1.116	COG1024	3-hydroxypropionyl-coenzyme A dehydratase
PFDDNKHH_00292	CDS	972	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
PFDDNKHH_00293	CDS	945	accA	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
PFDDNKHH_00294	CDS	3432	dnaE2	2.7.7.7		Error-prone DNA polymerase
PFDDNKHH_00295	CDS	546	rnhB	3.1.26.4	COG0164	Ribonuclease HII
PFDDNKHH_00296	CDS	354	lpxB	2.4.1.182		Lipid-A-disaccharide synthase
PFDDNKHH_00297	CDS	144				hypothetical protein
PFDDNKHH_00298	CDS	921				hypothetical protein
PFDDNKHH_00299	CDS	273				hypothetical protein
PFDDNKHH_00300	CDS	681				hypothetical protein
PFDDNKHH_00301	CDS	996				hypothetical protein
PFDDNKHH_00302	CDS	420				hypothetical protein
PFDDNKHH_00303	CDS	759				hypothetical protein
PFDDNKHH_00304	CDS	285				hypothetical protein
PFDDNKHH_00305	CDS	1341	cofH_1	2.5.1.147		5-amino-6-(D-ribitylamino)uracil--L-tyrosine 4-hydroxyphenyl transferase
PFDDNKHH_00306	CDS	879				hypothetical protein
PFDDNKHH_00307	CDS	1284	cpsA1_1	3.4.17.-	COG1473	Thermostable carboxypeptidase 1
PFDDNKHH_00308	CDS	276				hypothetical protein
PFDDNKHH_00309	CDS	420				hypothetical protein
PFDDNKHH_00310	CDS	249	fadA_3	2.3.1.16		3-ketoacyl-CoA thiolase
PFDDNKHH_00311	CDS	783	hcaB_4	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
PFDDNKHH_00312	CDS	690				hypothetical protein
PFDDNKHH_00313	CDS	774				hypothetical protein
PFDDNKHH_00314	CDS	693	rpl1		COG0081	50S ribosomal protein L1
PFDDNKHH_00315	CDS	432			COG0080	50S ribosomal protein L11
PFDDNKHH_00316	CDS	528	nusG_2			Transcription termination/antitermination protein NusG
PFDDNKHH_00317	CDS	363	secE			Protein translocase subunit SecE
PFDDNKHH_00318	tRNA	76				tRNA-Trp(cca)
PFDDNKHH_00319	CDS	1191	tuf_2		COG5256	Elongation factor 1-alpha
PFDDNKHH_00320	tRNA	76				tRNA-Thr(ggt)
PFDDNKHH_00321	tRNA	85				tRNA-Tyr(gta)
PFDDNKHH_00322	CDS	750		6.3.4.15	COG0340	Putative biotin ligase
PFDDNKHH_00323	CDS	555	msrA	1.8.4.11		Peptide methionine sulfoxide reductase MsrA
PFDDNKHH_00324	tRNA	77				tRNA-Thr(tgt)
PFDDNKHH_00325	CDS	2592	btuB_4			Vitamin B12 transporter BtuB
PFDDNKHH_00326	CDS	561		3.3.1.-	COG0499	S-inosyl-L-homocysteine hydrolase
PFDDNKHH_00327	CDS	1236	lysA_1	4.1.1.20	COG0019	Diaminopimelate decarboxylase
PFDDNKHH_00328	CDS	1575		6.2.1.40	COG0318	4-hydroxybutyrate--CoA ligase 2
PFDDNKHH_00329	CDS	1065	carB_1			Carbamoyl-phosphate synthase large chain
PFDDNKHH_00330	CDS	477	greA_1			Transcription elongation factor GreA
PFDDNKHH_00331	CDS	585	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
PFDDNKHH_00332	CDS	1374	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
PFDDNKHH_00333	CDS	405				hypothetical protein
PFDDNKHH_00334	tRNA	76				tRNA-Asn(gtt)
PFDDNKHH_00335	CDS	2010	uvrB			UvrABC system protein B
PFDDNKHH_00336	CDS	693	mltF	4.2.2.-		Membrane-bound lytic murein transglycosylase F
PFDDNKHH_00337	CDS	885				hypothetical protein
PFDDNKHH_00338	CDS	513				hypothetical protein
PFDDNKHH_00339	CDS	1452				hypothetical protein
PFDDNKHH_00340	CDS	2403	btuB_5			Vitamin B12 transporter BtuB
PFDDNKHH_00341	CDS	396				hypothetical protein
PFDDNKHH_00342	CDS	906	fgd_3	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
PFDDNKHH_00343	tRNA	76				tRNA-Ala(ggc)
PFDDNKHH_00344	CDS	906	rnz	3.1.26.11	COG1234	Ribonuclease Z
PFDDNKHH_00345	CDS	1254	ade_2	3.5.4.2		Adenine deaminase
PFDDNKHH_00346	CDS	621				hypothetical protein
PFDDNKHH_00347	CDS	2130	namA_1	1.6.99.1		NADPH dehydrogenase
PFDDNKHH_00348	CDS	546				hypothetical protein
PFDDNKHH_00349	CDS	552	tdk_2	2.7.1.21		Thymidine kinase
PFDDNKHH_00350	CDS	999		1.14.13.239		Carnitine monooxygenase oxygenase subunit
PFDDNKHH_00351	CDS	768	adc_2	4.1.1.4		acetoacetate decarboxylase
PFDDNKHH_00352	CDS	1143				hypothetical protein
PFDDNKHH_00353	CDS	1080				hypothetical protein
PFDDNKHH_00354	CDS	1059				hypothetical protein
PFDDNKHH_00355	CDS	1524		1.2.1.89	COG1012	D-glyceraldehyde dehydrogenase (NADP(+))
PFDDNKHH_00356	CDS	543				hypothetical protein
PFDDNKHH_00357	CDS	774	rhaD_3	1.1.1.377	COG1028	L-rhamnose 1-dehydrogenase (NADP(+))
PFDDNKHH_00358	CDS	633	fno	1.5.1.40	COG2085	F420-dependent NADP reductase
PFDDNKHH_00359	CDS	345				hypothetical protein
PFDDNKHH_00360	CDS	1788	lepA_1	3.6.5.-		Elongation factor 4
PFDDNKHH_00361	CDS	876				hypothetical protein
PFDDNKHH_00362	CDS	651	rnc_1	3.1.26.3		Ribonuclease 3
PFDDNKHH_00363	CDS	2112				hypothetical protein
PFDDNKHH_00364	CDS	810				hypothetical protein
PFDDNKHH_00365	CDS	432	tadA_2	3.5.4.33		tRNA-specific adenosine deaminase
PFDDNKHH_00366	CDS	657				hypothetical protein
PFDDNKHH_00367	tRNA	87				tRNA-Leu(taa)
PFDDNKHH_00368	CDS	1104				hypothetical protein
PFDDNKHH_00369	CDS	1701	hutI	3.5.2.7		Imidazolonepropionase
PFDDNKHH_00370	CDS	840				hypothetical protein
PFDDNKHH_00371	CDS	243	pheA	4.2.1.51	COG0077	Prephenate dehydratase
