locus_tag	ftype	length_bp	gene	EC_number	COG	product
OMAHEEIC_00029	CDS	465				hypothetical protein
OMAHEEIC_00030	CDS	189				hypothetical protein
OMAHEEIC_00031	CDS	795	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
OMAHEEIC_00032	CDS	948	prfA		COG0216	Peptide chain release factor RF1
OMAHEEIC_00033	CDS	1014	mtgB_1	2.1.1.-	COG5598	Glycine betaine methyltransferase
OMAHEEIC_00034	CDS	1551	pnbA	3.1.1.-	COG2272	Para-nitrobenzyl esterase
OMAHEEIC_00035	CDS	468	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
OMAHEEIC_00036	CDS	885	ksdD_1	1.3.99.4	COG1053	3-oxosteroid 1-dehydrogenase
OMAHEEIC_00037	CDS	234				hypothetical protein
OMAHEEIC_00038	CDS	1110	bchB	1.3.7.7	COG2710	Light-independent protochlorophyllide reductase subunit B
OMAHEEIC_00039	CDS	153				hypothetical protein
OMAHEEIC_00040	tRNA	74				tRNA-Cys(gca)
OMAHEEIC_00041	tRNA	76				tRNA-Gly(gcc)
OMAHEEIC_00042	CDS	585	pgsA_1	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
OMAHEEIC_00043	tRNA	77				tRNA-Arg(acg)
OMAHEEIC_00044	CDS	405	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
OMAHEEIC_00045	CDS	309	fadN	1.1.1.35	COG1024	putative 3-hydroxyacyl-CoA dehydrogenase
OMAHEEIC_00046	CDS	1188	fadA	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
OMAHEEIC_00047	CDS	981				hypothetical protein
OMAHEEIC_00048	CDS	576				hypothetical protein
OMAHEEIC_00049	CDS	600				hypothetical protein
OMAHEEIC_00050	CDS	261				hypothetical protein
OMAHEEIC_00051	CDS	189				hypothetical protein
OMAHEEIC_00052	CDS	1551	yidK		COG4146	putative symporter YidK
OMAHEEIC_00053	CDS	1044	lhpH	4.2.1.77	COG3938	Trans-3-hydroxy-L-proline dehydratase
OMAHEEIC_00054	CDS	738	pmpR		COG0217	Transcriptional regulatory protein PmpR
OMAHEEIC_00055	CDS	420				hypothetical protein
OMAHEEIC_00056	CDS	402	ybgC	3.1.2.-	COG0824	Acyl-CoA thioesterase YbgC
OMAHEEIC_00057	CDS	669	tolQ_1		COG0811	Tol-Pal system protein TolQ
OMAHEEIC_00058	CDS	423	tolR_1		COG0848	Tol-Pal system protein TolR
OMAHEEIC_00059	CDS	591	ribE	2.5.1.9	COG0307	Riboflavin synthase
OMAHEEIC_00060	CDS	750	mtgB_2	2.1.1.-	COG5598	Glycine betaine methyltransferase
OMAHEEIC_00061	CDS	507				hypothetical protein
OMAHEEIC_00062	CDS	300				hypothetical protein
OMAHEEIC_00063	CDS	411				hypothetical protein
OMAHEEIC_00064	CDS	312	rpsJ_1		COG0051	30S ribosomal protein S10
OMAHEEIC_00065	CDS	1410	fusA_1		COG0480	Elongation factor G
OMAHEEIC_00066	CDS	210				hypothetical protein
OMAHEEIC_00067	CDS	540	dapH	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
OMAHEEIC_00068	CDS	1044	adhT	1.1.1.1		Alcohol dehydrogenase
OMAHEEIC_00069	CDS	753	cobB	2.3.1.286	COG0846	NAD-dependent protein deacetylase
OMAHEEIC_00070	CDS	318	yhbY		COG1534	RNA-binding protein YhbY
OMAHEEIC_00071	CDS	1011	lysA_1	4.1.1.20	COG0019	Diaminopimelate decarboxylase
OMAHEEIC_00072	CDS	186	gshB	6.3.2.3		Glutathione synthetase
OMAHEEIC_00073	CDS	603				hypothetical protein
OMAHEEIC_00074	CDS	393	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
OMAHEEIC_00075	CDS	1341	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
OMAHEEIC_00076	CDS	306	yajC		COG1862	Sec translocon accessory complex subunit YajC
OMAHEEIC_00077	CDS	1860	secD		COG0342	Protein translocase subunit SecD
OMAHEEIC_00078	CDS	1239				hypothetical protein
OMAHEEIC_00079	CDS	1743				hypothetical protein
OMAHEEIC_00080	CDS	732				hypothetical protein
OMAHEEIC_00081	CDS	1380	tdcG	4.3.1.17	COG1760	L-serine dehydratase TdcG
OMAHEEIC_00082	CDS	846	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
OMAHEEIC_00083	CDS	438	ubiC	4.1.3.40		Chorismate pyruvate-lyase
OMAHEEIC_00084	CDS	270	purC_1	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
OMAHEEIC_00085	CDS	438	iscR_1		COG1959	HTH-type transcriptional regulator IscR
OMAHEEIC_00086	CDS	1221	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
OMAHEEIC_00087	CDS	405	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
OMAHEEIC_00088	CDS	366	iscA		COG0316	Iron-binding protein IscA
OMAHEEIC_00089	CDS	339	fdx_1		COG0633	2Fe-2S ferredoxin
OMAHEEIC_00090	CDS	201	iscX_1		COG2975	Protein IscX
OMAHEEIC_00091	CDS	423	ndk_1	2.7.4.6	COG0105	Nucleoside diphosphate kinase
OMAHEEIC_00092	CDS	240				hypothetical protein
OMAHEEIC_00093	CDS	234	fdx_2		COG0633	2Fe-2S ferredoxin
OMAHEEIC_00094	CDS	195	iscX_2		COG2975	Protein IscX
OMAHEEIC_00095	CDS	420	ndk_2	2.7.4.6	COG0105	Nucleoside diphosphate kinase
OMAHEEIC_00096	CDS	183				hypothetical protein
OMAHEEIC_00097	CDS	687				hypothetical protein
OMAHEEIC_00098	CDS	1149				hypothetical protein
OMAHEEIC_00099	CDS	126				hypothetical protein
OMAHEEIC_00100	CDS	1098	tmpC_1		COG1744	Membrane lipoprotein TmpC
OMAHEEIC_00101	CDS	669				hypothetical protein
OMAHEEIC_00102	CDS	435	lpxA_1	2.3.1.129		Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
OMAHEEIC_00103	CDS	714	lpxC	3.5.1.108		UDP-3-O-acyl-N-acetylglucosamine deacetylase
OMAHEEIC_00104	CDS	417				hypothetical protein
OMAHEEIC_00105	tRNA	76				tRNA-Met(cat)
OMAHEEIC_00106	CDS	597	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
OMAHEEIC_00107	CDS	1803	rpoD		COG0568	RNA polymerase sigma factor RpoD
OMAHEEIC_00108	CDS	1284	dnaG	2.7.7.-		DNA primase
OMAHEEIC_00109	CDS	315	aprA	1.8.99.2		Adenylylsulfate reductase subunit alpha
OMAHEEIC_00110	CDS	351				hypothetical protein
OMAHEEIC_00111	CDS	471	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
OMAHEEIC_00112	CDS	486				hypothetical protein
OMAHEEIC_00113	CDS	636	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
OMAHEEIC_00114	CDS	993				hypothetical protein
OMAHEEIC_00115	CDS	720	purC_2	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
OMAHEEIC_00116	CDS	438	iscR_2		COG1959	HTH-type transcriptional regulator IscR
OMAHEEIC_00117	CDS	258	mgl	4.4.1.11	COG0626	L-methionine gamma-lyase
OMAHEEIC_00118	CDS	642	kshA_1	1.14.13.-		putative 3-ketosteroid-9-alpha-monooxygenase, oxygenase component
OMAHEEIC_00119	CDS	540	rplF_1		COG0097	50S ribosomal protein L6
OMAHEEIC_00120	CDS	345	rplR_1			50S ribosomal protein L18
OMAHEEIC_00121	CDS	552				hypothetical protein
OMAHEEIC_00122	CDS	924	bamA			Outer membrane protein assembly factor BamA
OMAHEEIC_00123	CDS	270				hypothetical protein
OMAHEEIC_00124	CDS	675	eltD	1.1.1.-	COG1063	Erythritol/L-threitol dehydrogenase
OMAHEEIC_00125	CDS	303				hypothetical protein
OMAHEEIC_00126	CDS	1392	betA	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
OMAHEEIC_00127	CDS	321				hypothetical protein
OMAHEEIC_00128	CDS	1107	smtB_1	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase beta subunit
OMAHEEIC_00129	CDS	813		3.5.4.2	COG1816	Adenine deaminase
OMAHEEIC_00130	CDS	567				hypothetical protein
OMAHEEIC_00131	CDS	1818	ilvB	2.2.1.6	COG0028	Acetolactate synthase large subunit
OMAHEEIC_00132	CDS	609	sauS	1.2.1.81	COG1012	Sulfoacetaldehyde dehydrogenase (acylating)
OMAHEEIC_00133	CDS	351				hypothetical protein
OMAHEEIC_00134	CDS	459				hypothetical protein
OMAHEEIC_00135	CDS	1209				hypothetical protein
OMAHEEIC_00136	CDS	711	hflX		COG2262	GTPase HflX
OMAHEEIC_00137	CDS	963	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
OMAHEEIC_00138	CDS	363				hypothetical protein
OMAHEEIC_00139	CDS	846	gloB	3.1.2.6		Hydroxyacylglutathione hydrolase
OMAHEEIC_00140	CDS	768				hypothetical protein
OMAHEEIC_00141	CDS	909	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
OMAHEEIC_00142	CDS	240				hypothetical protein
OMAHEEIC_00143	CDS	1086				hypothetical protein
OMAHEEIC_00144	CDS	411				hypothetical protein
OMAHEEIC_00145	CDS	804	nirQ		COG0714	Denitrification regulatory protein NirQ
OMAHEEIC_00146	CDS	360	cbbS1	4.1.1.39	COG4451	Ribulose bisphosphate carboxylase small chain 1
OMAHEEIC_00147	CDS	810	cbbL1	4.1.1.39	COG1850	Ribulose bisphosphate carboxylase large chain 1
OMAHEEIC_00148	CDS	228				hypothetical protein
OMAHEEIC_00149	CDS	279				hypothetical protein
OMAHEEIC_00150	CDS	1368	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
OMAHEEIC_00151	CDS	447	rplI		COG0359	50S ribosomal protein L9
OMAHEEIC_00152	CDS	459	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
OMAHEEIC_00153	CDS	366				hypothetical protein
OMAHEEIC_00154	CDS	855	rsgA	3.6.1.-		Small ribosomal subunit biogenesis GTPase RsgA
OMAHEEIC_00155	CDS	549	orn_1	3.1.-.-	COG1949	Oligoribonuclease
OMAHEEIC_00156	CDS	597	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
OMAHEEIC_00157	CDS	249				hypothetical protein
OMAHEEIC_00158	CDS	861				hypothetical protein
OMAHEEIC_00159	CDS	915	ccl	4.1.3.46	COG0119	(R)-citramalyl-CoA lyase
OMAHEEIC_00160	CDS	873				hypothetical protein
OMAHEEIC_00161	CDS	135				hypothetical protein
OMAHEEIC_00162	CDS	774				hypothetical protein
OMAHEEIC_00163	CDS	483	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
OMAHEEIC_00164	CDS	669		3.1.3.-	COG0560	putative phosphatase
OMAHEEIC_00165	CDS	2823	gcvP	1.4.4.2		Glycine dehydrogenase (decarboxylating)
OMAHEEIC_00166	CDS	387	gcvH		COG0509	Glycine cleavage system H protein
OMAHEEIC_00167	CDS	186				hypothetical protein
OMAHEEIC_00168	CDS	1530	pckA	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
OMAHEEIC_00169	CDS	1329				hypothetical protein
OMAHEEIC_00170	CDS	2091	fusA_2		COG0480	Elongation factor G
OMAHEEIC_00171	CDS	312	rpsJ_2		COG0051	30S ribosomal protein S10
OMAHEEIC_00172	CDS	642				hypothetical protein
OMAHEEIC_00173	CDS	336				hypothetical protein
OMAHEEIC_00174	CDS	270	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
OMAHEEIC_00175	CDS	315	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
OMAHEEIC_00176	CDS	843	yisK		COG0179	putative protein YisK
OMAHEEIC_00177	CDS	960				hypothetical protein
OMAHEEIC_00178	CDS	432				hypothetical protein
OMAHEEIC_00179	CDS	1152				hypothetical protein
OMAHEEIC_00180	CDS	318	grxD		COG0278	Glutaredoxin 4
OMAHEEIC_00181	CDS	600				hypothetical protein
OMAHEEIC_00182	CDS	459				hypothetical protein
OMAHEEIC_00183	CDS	885	mpdB	1.1.1.400		2-methyl-1,2-propanediol dehydrogenase
OMAHEEIC_00184	CDS	168				hypothetical protein
OMAHEEIC_00185	CDS	540				hypothetical protein
OMAHEEIC_00186	CDS	393				hypothetical protein
OMAHEEIC_00187	CDS	450				hypothetical protein
OMAHEEIC_00188	CDS	888	epmA	6.3.1.-	COG2269	Elongation factor P--(R)-beta-lysine ligase
OMAHEEIC_00189	CDS	561	efp_1		COG0231	Elongation factor P
OMAHEEIC_00190	CDS	1086	caiA	1.3.8.13		Crotonobetainyl-CoA reductase
OMAHEEIC_00191	CDS	612	nahD	5.99.1.4		2-hydroxychromene-2-carboxylate isomerase
OMAHEEIC_00192	CDS	183	rplN			50S ribosomal protein L14
OMAHEEIC_00193	CDS	327	rplX		COG0198	50S ribosomal protein L24
OMAHEEIC_00194	CDS	537	rplE		COG0094	50S ribosomal protein L5
OMAHEEIC_00195	CDS	306	rpsN		COG0199	30S ribosomal protein S14
OMAHEEIC_00196	CDS	1590		6.2.1.42		3-oxocholest-4-en-26-oate--CoA ligase
OMAHEEIC_00197	CDS	144	rubA1		COG1773	Rubredoxin-1
OMAHEEIC_00198	CDS	1572	acnB	4.2.1.3	COG1049	Aconitate hydratase B
OMAHEEIC_00199	CDS	1479	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
OMAHEEIC_00200	CDS	1095			COG4663	Lactate-binding periplasmic protein
OMAHEEIC_00201	CDS	312				hypothetical protein
OMAHEEIC_00202	CDS	714				hypothetical protein
OMAHEEIC_00203	CDS	495				hypothetical protein
OMAHEEIC_00204	CDS	543				hypothetical protein
OMAHEEIC_00205	CDS	732	ctaB	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
OMAHEEIC_00206	CDS	1011	cysC	2.7.1.25		Adenylyl-sulfate kinase
OMAHEEIC_00207	CDS	426	dddP_1	4.4.1.3	COG0006	Dimethlysulfonioproprionate lyase DddP
OMAHEEIC_00208	CDS	603	lexA	3.4.21.88	COG1974	LexA repressor
OMAHEEIC_00209	CDS	258				hypothetical protein
OMAHEEIC_00210	CDS	858	topA	5.6.2.1	COG0550	DNA topoisomerase 1
OMAHEEIC_00211	CDS	672				hypothetical protein
OMAHEEIC_00212	CDS	906				hypothetical protein
OMAHEEIC_00213	CDS	384	apaG		COG2967	Protein ApaG
OMAHEEIC_00214	CDS	1401	pyk	2.7.1.40		Pyruvate kinase
OMAHEEIC_00215	CDS	621	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
OMAHEEIC_00216	CDS	720	tig	5.2.1.8	COG0544	Trigger factor
OMAHEEIC_00217	CDS	144				hypothetical protein
OMAHEEIC_00218	CDS	960		1.6.5.11	COG2070	NADH:quinone reductase
OMAHEEIC_00219	CDS	444				hypothetical protein
OMAHEEIC_00220	CDS	1821	sppA	3.4.21.-	COG0616	Protease 4
OMAHEEIC_00221	CDS	462	hda_1		COG0593	DnaA regulatory inactivator Hda
OMAHEEIC_00222	CDS	1533				hypothetical protein
OMAHEEIC_00223	CDS	408		1.3.99.-	COG1960	putative acyl-CoA dehydrogenase fadE25
OMAHEEIC_00224	CDS	267				hypothetical protein
OMAHEEIC_00225	CDS	1254	surA_1	5.2.1.8	COG0760	Chaperone SurA
OMAHEEIC_00226	CDS	285	yggS		COG0325	Pyridoxal phosphate homeostasis protein
OMAHEEIC_00227	CDS	492				hypothetical protein
OMAHEEIC_00228	CDS	462				hypothetical protein
OMAHEEIC_00229	CDS	1830	putA		COG0506	Bifunctional protein PutA
OMAHEEIC_00230	CDS	912	ilvD_1	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
OMAHEEIC_00231	CDS	711				hypothetical protein
OMAHEEIC_00232	CDS	1284				hypothetical protein
OMAHEEIC_00233	CDS	831	pstB	7.3.2.1		Phosphate import ATP-binding protein PstB
OMAHEEIC_00234	CDS	714	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
OMAHEEIC_00235	CDS	690	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
OMAHEEIC_00236	CDS	489	aroA_1	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
OMAHEEIC_00237	CDS	672	cmk_1	2.7.4.25	COG0283	Cytidylate kinase
OMAHEEIC_00238	CDS	495				hypothetical protein
OMAHEEIC_00239	CDS	642	rpiA_1	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
OMAHEEIC_00240	CDS	372				hypothetical protein
OMAHEEIC_00241	CDS	204	tgnD	3.5.1.-		(E)-2-((N-methylformamido)methylene)succinate hydrolase
OMAHEEIC_00242	CDS	936		1.5.1.-		putative flavin reductase
OMAHEEIC_00243	CDS	417	mglA	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
OMAHEEIC_00244	CDS	1071				hypothetical protein
OMAHEEIC_00245	CDS	930				hypothetical protein
OMAHEEIC_00246	CDS	918		3.1.1.23	COG2267	Monoacylglycerol lipase
OMAHEEIC_00247	CDS	1299				hypothetical protein
OMAHEEIC_00248	CDS	591	recR_1		COG0353	Recombination protein RecR
OMAHEEIC_00249	CDS	570	dcd	3.5.4.13		dCTP deaminase
OMAHEEIC_00250	CDS	531	cc4_2		COG2863	Cytochrome c4
OMAHEEIC_00251	CDS	765	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
OMAHEEIC_00252	CDS	246				hypothetical protein
OMAHEEIC_00253	CDS	1893	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
OMAHEEIC_00254	CDS	1668	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
OMAHEEIC_00255	CDS	1491				hypothetical protein
OMAHEEIC_00256	CDS	1134	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
OMAHEEIC_00257	CDS	201	PROSC			Pyridoxal phosphate homeostasis protein
OMAHEEIC_00258	CDS	810	proC_1	1.5.1.2		Pyrroline-5-carboxylate reductase
OMAHEEIC_00259	CDS	531				hypothetical protein
OMAHEEIC_00260	CDS	477	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
OMAHEEIC_00261	CDS	462	ispD	2.7.7.60		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
OMAHEEIC_00262	CDS	741	suhB_1	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
OMAHEEIC_00263	CDS	576	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
OMAHEEIC_00264	CDS	237				hypothetical protein
OMAHEEIC_00265	CDS	441	prfB		COG1186	Peptide chain release factor RF2
OMAHEEIC_00266	CDS	903	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
OMAHEEIC_00267	CDS	339	glnK_1		COG0347	Nitrogen regulatory protein P-II 2
OMAHEEIC_00268	CDS	393	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
OMAHEEIC_00269	CDS	186				hypothetical protein
OMAHEEIC_00270	CDS	714				hypothetical protein
OMAHEEIC_00271	CDS	453	ibpA		COG0071	Small heat shock protein IbpA
OMAHEEIC_00272	CDS	264				hypothetical protein
OMAHEEIC_00273	CDS	393				hypothetical protein
OMAHEEIC_00274	CDS	423				hypothetical protein
OMAHEEIC_00275	CDS	459				hypothetical protein
OMAHEEIC_00276	CDS	447	recX_1		COG2137	Regulatory protein RecX
OMAHEEIC_00277	tRNA	75				tRNA-Gln(ttg)
OMAHEEIC_00278	CDS	543	orn_2	3.1.-.-	COG1949	Oligoribonuclease
OMAHEEIC_00279	CDS	537	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
OMAHEEIC_00280	CDS	354				hypothetical protein
OMAHEEIC_00281	CDS	963				hypothetical protein
OMAHEEIC_00282	CDS	963	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
OMAHEEIC_00283	CDS	240	sauT	6.2.1.-	COG0318	putative sulfoacetate--CoA ligase
OMAHEEIC_00284	CDS	723	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
OMAHEEIC_00285	CDS	771	lpxA_2	2.3.1.129		Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
OMAHEEIC_00286	CDS	438	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
OMAHEEIC_00287	CDS	906	ybeZ_1		COG1702	PhoH-like protein
OMAHEEIC_00288	CDS	1068				hypothetical protein
OMAHEEIC_00289	CDS	237				hypothetical protein
OMAHEEIC_00290	CDS	168	tatA		COG1826	Sec-independent protein translocase protein TatA
OMAHEEIC_00291	CDS	1536	ubiB_1	2.7.-.-		protein kinase UbiB
OMAHEEIC_00292	CDS	510				hypothetical protein
OMAHEEIC_00293	CDS	174	ubiE_1	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
OMAHEEIC_00294	CDS	1047	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
OMAHEEIC_00295	CDS	432		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
OMAHEEIC_00296	CDS	447				hypothetical protein
OMAHEEIC_00297	CDS	783	yddE	5.1.-.-	COG0384	putative isomerase YddE
OMAHEEIC_00298	CDS	576				hypothetical protein
OMAHEEIC_00299	CDS	717	suhB_2	3.1.3.25	COG0483	Inositol-1-monophosphatase
OMAHEEIC_00300	CDS	267				hypothetical protein
OMAHEEIC_00301	CDS	738	ccmC		COG0755	Heme exporter protein C
OMAHEEIC_00302	CDS	168				hypothetical protein
OMAHEEIC_00303	CDS	447	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
OMAHEEIC_00304	CDS	210				hypothetical protein
OMAHEEIC_00305	CDS	192				hypothetical protein
OMAHEEIC_00306	CDS	852				hypothetical protein
OMAHEEIC_00307	CDS	438				hypothetical protein
OMAHEEIC_00308	CDS	1626				hypothetical protein
OMAHEEIC_00309	CDS	297				queuosine precursor transporter
OMAHEEIC_00310	CDS	564	folE_1	3.5.4.16	COG0302	GTP cyclohydrolase 1
OMAHEEIC_00311	CDS	651	lipB	2.3.1.181	COG0321	Octanoyltransferase
OMAHEEIC_00312	CDS	852				hypothetical protein
OMAHEEIC_00313	CDS	621	gmk	2.7.4.8	COG0194	Guanylate kinase
OMAHEEIC_00314	CDS	270	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
OMAHEEIC_00315	CDS	702				hypothetical protein
OMAHEEIC_00316	CDS	759				hypothetical protein
OMAHEEIC_00317	CDS	1626				hypothetical protein
OMAHEEIC_00318	CDS	618	nicF	3.5.1.107	COG1335	Maleamate amidohydrolase
OMAHEEIC_00319	CDS	942	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
OMAHEEIC_00320	CDS	963	purC_3	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
OMAHEEIC_00321	CDS	630		2.7.8.-	COG0558	Phosphatidylinositol phosphate synthase
OMAHEEIC_00322	CDS	1143	metK_1	2.5.1.6	COG0192	S-adenosylmethionine synthase
OMAHEEIC_00323	CDS	1434				hypothetical protein
OMAHEEIC_00324	CDS	1317	ftsH_1	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
OMAHEEIC_00325	CDS	975				hypothetical protein
OMAHEEIC_00326	CDS	417				hypothetical protein
OMAHEEIC_00327	CDS	411				hypothetical protein
OMAHEEIC_00328	CDS	795	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
OMAHEEIC_00329	CDS	714	rutD	3.5.1.-		Putative aminoacrylate hydrolase RutD
OMAHEEIC_00330	CDS	489				hypothetical protein
OMAHEEIC_00331	CDS	1503				hypothetical protein
OMAHEEIC_00332	CDS	825				hypothetical protein
OMAHEEIC_00333	CDS	1317	dddP_2	4.4.1.3	COG0006	Dimethlysulfonioproprionate lyase DddP
OMAHEEIC_00334	CDS	1536	dmg	1.5.3.10		Dimethylglycine oxidase
OMAHEEIC_00335	CDS	1134	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
OMAHEEIC_00336	CDS	906	ydhF	1.-.-.-	COG4989	Oxidoreductase YdhF
OMAHEEIC_00337	CDS	1026	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
OMAHEEIC_00338	CDS	672	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
OMAHEEIC_00339	CDS	285	soxD	1.5.3.1		Sarcosine oxidase subunit delta
OMAHEEIC_00340	CDS	258	soxB	1.5.3.1		Sarcosine oxidase subunit beta
OMAHEEIC_00341	CDS	729				hypothetical protein
OMAHEEIC_00342	CDS	306	ybaB		COG0718	Nucleoid-associated protein YbaB
OMAHEEIC_00343	CDS	588	recR_2		COG0353	Recombination protein RecR
